high frequency data, created:, 07-Apr-2021
GC-MD, Mace Head, Ireland, Lat.:, 53.33, 53.33N, Lon.:, -9.9, 9.9W, Alt:, 5, m above sea level
 
CREDIT FOR USE: This is a formal notification for data users. 
For scientific purposes access to these data is unlimited and 
provided without charge. By their use you accept that an offer 
of co-authorship will be made through personal contact with the
data providers or owners whenever substantial use is made of 
their data. In all cases an acknowledgement must be made to the
data providers or owners and the data centre when these data are
used within a publication.
CONTACT POINT: s.odoherty@bristol.ac.uk; dickon.young@bristol.ac.uk; raywang@eas.gatech.edu 

The time (mm/dd/yyyy hh:mm) indicates sample time
scale:, --, --, --, --, SIO-05, --, SIO-05, --, SIO-05, --, SIO-05, --, SIO-16, --, SIO-05, --, TU1987, --, SIO-98, --, CSIRO-94, --, MPI-2009, --
unit:, --, --, --, --, ppt, --, ppt, --, ppt, --, ppt, --, ppb, --, ppt, --, ppb, --, ppt, --, ppb, --, ppb, --
mm/dd/yyyy hh:mm, year, month, day, hour, min, CFC-11, flag, CFC-12, flag, CH3CCl3, flag, CCl4, flag, N2O, flag, CFC-113, flag, CH4, flag, CHCl3, flag, CO, flag, H2 flag
01/01/2013 09:45, 2013, 1, 1, 9, 45, 235.936, , 526.539, , 5.277, , 84.796, , 326.634, , -99.990, , 1895.276, , 12.895, , 130.361, , 508.448, 
01/01/2013 10:25, 2013, 1, 1, 10, 25, 236.464, , 526.099, , 4.968, , 85.099, , 326.694, , -99.990, , 1900.244, , 12.224, , 129.669, , 512.930, 
01/01/2013 11:05, 2013, 1, 1, 11, 5, 235.897, , 525.566, , 5.184, , 84.799, , 326.510, , -99.990, , 1892.677, , 12.575, , 129.322, , 509.003, 
01/01/2013 11:45, 2013, 1, 1, 11, 45, 236.008, , 526.048, , 4.690, , 85.050, , , , -99.990, , 1893.885, , 12.745, , 129.064, , 513.422, 
01/01/2013 13:05, 2013, 1, 1, 13, 5, 235.806, , 525.946, , 5.148, , 84.233, , , , -99.990, , 1899.455, , 13.081, , 130.333, , 513.455, 
01/01/2013 13:45, 2013, 1, 1, 13, 45, 236.350, , 526.114, , 5.061, , 84.758, , 326.809, , -99.990, , 1898.363, , 12.802, , 129.297, , 512.503, 
01/01/2013 14:25, 2013, 1, 1, 14, 25, 236.005, , 526.231, , 4.971, , 84.709, , 326.485, , -99.990, , 1893.883, , 12.315, , 129.171, , 509.527, 
01/01/2013 15:05, 2013, 1, 1, 15, 5, 236.368, , 525.931, , 5.021, , 85.007, , 326.382, , -99.990, , 1893.605, , 13.036, , 128.708, , 507.666, 
01/01/2013 15:45, 2013, 1, 1, 15, 45, 236.100, , 526.112, , 5.114, , 84.735, , 326.492, , -99.990, , 1888.902, , 12.492, , 126.428, , 516.473, 
01/01/2013 16:25, 2013, 1, 1, 16, 25, 236.072, , 526.433, , 4.782, , 84.599, , 326.591, , -99.990, , 1891.214, , 12.307, , 125.681, , 514.553, 
01/01/2013 17:05, 2013, 1, 1, 17, 5, 236.004, , 526.282, , 4.806, , 84.565, , 326.527, , -99.990, , 1887.405, , 11.686, , 125.407, , 512.391, 
01/01/2013 17:45, 2013, 1, 1, 17, 45, 236.160, , 526.701, , 4.771, , 84.352, , 326.849, , -99.990, , 1882.978, , 12.022, , 124.309, , 517.813, 
01/01/2013 18:25, 2013, 1, 1, 18, 25, 236.029, , 526.474, , 5.098, , 84.879, , 326.631, , -99.990, , 1884.665, , 11.923, , 123.485, , 517.329, 
01/01/2013 19:05, 2013, 1, 1, 19, 5, 235.938, , 526.298, , 4.995, , 84.784, , 326.497, , -99.990, , 1885.376, , 11.758, , 123.374, , 518.605, 
01/01/2013 19:45, 2013, 1, 1, 19, 45, 236.394, , 526.291, , 5.138, , 84.684, , 326.725, , -99.990, , 1888.302, , 12.349, , 123.093, , 520.893, 
01/01/2013 20:25, 2013, 1, 1, 20, 25, 235.997, , 526.785, , 4.656, , 84.727, , 326.813, , -99.990, , 1885.559, , 11.424, , 123.336, , 520.080, 
01/01/2013 21:05, 2013, 1, 1, 21, 5, 235.700, , 525.835, , 4.868, , 84.453, , 326.350, , -99.990, , 1883.626, , 11.506, , 122.683, , 522.790, 
01/01/2013 21:45, 2013, 1, 1, 21, 45, 236.150, , 526.163, , 5.444, , 84.751, , 326.774, , -99.990, , 1883.962, , 11.288, , 122.801, , 522.778, 
01/01/2013 22:25, 2013, 1, 1, 22, 25, 235.903, , 526.203, , 5.114, , 84.857, , 326.621, , -99.990, , 1880.816, , 12.068, , 122.712, , 522.359, 
01/01/2013 23:05, 2013, 1, 1, 23, 5, 235.472, , 526.460, , 5.154, , 84.525, , 326.703, , -99.990, , 1878.714, , 11.982, , 123.043, , 519.334, 
01/01/2013 23:45, 2013, 1, 1, 23, 45, 235.829, , 526.137, , 5.041, , 84.640, , 326.843, , -99.990, , 1881.302, , 11.716, , 122.911, , 522.101, 
01/02/2013 01:05, 2013, 1, 2, 1, 5, , , , , , , , , , , -99.990, , 1887.933, , , , 126.272, , 516.455, 
01/02/2013 01:45, 2013, 1, 2, 1, 45, , , , , 5.006, , 84.561, , , , -99.990, , 1888.266, , 12.490, , 128.278, , 519.961, 
01/02/2013 02:25, 2013, 1, 2, 2, 25, 236.250, , 526.623, , 4.908, , 84.625, , 326.728, , -99.990, , 1893.015, , 12.416, , 131.010, , 518.431, 
01/02/2013 03:05, 2013, 1, 2, 3, 5, 236.027, , 525.913, , 4.883, , 84.504, , 326.519, , -99.990, , 1889.912, , 13.103, , 131.316, , 515.157, 
01/02/2013 03:45, 2013, 1, 2, 3, 45, 236.365, , 525.932, , 5.218, , 85.027, , 326.761, , -99.990, , 1891.315, , 12.457, , 129.896, , 519.775, 
01/02/2013 04:25, 2013, 1, 2, 4, 25, 235.909, , 525.708, , 5.381, , 84.386, , 326.680, , -99.990, , 1891.506, , 12.709, , 128.626, , 515.297, 
01/02/2013 05:05, 2013, 1, 2, 5, 5, 236.474, , 525.900, , 4.658, , 84.455, , 326.994, , -99.990, , 1893.587, , 13.188, , 128.218, , 515.701, 
01/02/2013 05:45, 2013, 1, 2, 5, 45, 236.334, , 525.880, , 4.522, , 84.502, , 326.823, , -99.990, , 1893.743, , 12.243, , 126.567, , 518.504, 
01/02/2013 06:25, 2013, 1, 2, 6, 25, 235.914, , 526.392, , 4.669, , 84.203, , 326.753, , -99.990, , 1884.498, , 12.043, , 125.299, , 517.923, 
01/02/2013 07:05, 2013, 1, 2, 7, 5, 235.832, , 526.547, , 5.016, , 84.436, , 326.602, , -99.990, , 1885.662, , 12.396, , 124.654, , 515.798, 
01/02/2013 07:45, 2013, 1, 2, 7, 45, 235.792, , 526.362, , 5.012, , 84.682, , 326.866, , -99.990, , 1889.418, , 12.145, , 123.473, , 521.618, 
01/02/2013 08:25, 2013, 1, 2, 8, 25, 235.711, , 526.640, , 4.778, , 84.619, , 326.977, , -99.990, , 1881.970, , 11.704, , 122.112, , 523.787, 
01/02/2013 09:05, 2013, 1, 2, 9, 5, 236.033, , 525.826, , 4.886, , 84.658, , 326.617, , -99.990, , 1878.965, , 12.203, , 120.788, , 517.596, 
01/02/2013 09:45, 2013, 1, 2, 9, 45, 236.294, , 525.567, , 4.941, , 84.619, , 326.998, , -99.990, , 1877.910, , 11.930, , 119.257, , 525.337, 
01/02/2013 10:25, 2013, 1, 2, 10, 25, 235.968, , 526.247, , 4.751, , 84.563, , 326.649, , -99.990, , 1876.791, , 11.376, , 116.860, , 527.333, 
01/02/2013 11:05, 2013, 1, 2, 11, 5, 235.387, , 526.088, , 5.019, , 84.268, , 326.526, , -99.990, , 1877.420, , 11.263, , 116.621, , 521.111, 
01/02/2013 11:45, 2013, 1, 2, 11, 45, 236.046, , 525.939, , 5.146, , 84.716, , 326.667, , -99.990, , 1877.679, , 11.606, , 115.826, , 523.723, 
01/02/2013 12:25, 2013, 1, 2, 12, 25, 235.949, , 526.108, , 4.956, , 84.886, , 326.873, , -99.990, , 1878.375, , 11.550, , 115.478, , 529.981, 
01/02/2013 13:05, 2013, 1, 2, 13, 5, 235.797, , 526.124, , 4.811, , 84.374, , 326.464, , -99.990, , 1875.649, , 11.790, , 114.452, , 530.224, 
01/02/2013 13:45, 2013, 1, 2, 13, 45, 235.702, , 526.472, , 5.214, , 84.317, , 326.978, , -99.990, , 1877.451, , 12.060, , 114.791, , 526.968, 
01/02/2013 14:25, 2013, 1, 2, 14, 25, 235.606, , 525.664, , 5.036, , 84.487, , 326.833, , -99.990, , 1872.017, , 11.422, , 115.003, , 529.763, 
01/02/2013 15:05, 2013, 1, 2, 15, 5, 236.011, , 526.309, , 5.174, , 84.388, , 326.724, , -99.990, , 1874.621, , 11.204, , 115.067, , 527.476, 
01/02/2013 15:45, 2013, 1, 2, 15, 45, 235.560, , 526.380, , 4.533, , 84.467, , 326.918, , -99.990, , 1874.586, , 11.831, , 114.350, , 527.754, 
01/02/2013 16:25, 2013, 1, 2, 16, 25, 235.634, , 526.164, , 5.088, , 84.542, , 326.821, , -99.990, , 1872.119, , 11.326, , 111.877, , 523.575, 
01/02/2013 17:05, 2013, 1, 2, 17, 5, 236.173, , 525.806, , 4.586, , 84.856, , 326.693, , -99.990, , 1869.527, , 11.324, , 110.673, , 525.042, 
01/02/2013 17:45, 2013, 1, 2, 17, 45, 236.263, , 525.920, , 5.087, , 84.837, , 326.759, , -99.990, , 1867.348, , 11.771, , 109.388, , 529.210, 
01/02/2013 18:25, 2013, 1, 2, 18, 25, 236.202, , 526.264, , 4.880, , 84.731, , 326.906, , -99.990, , 1866.834, , 10.928, , 109.021, , 527.299, 
01/02/2013 19:05, 2013, 1, 2, 19, 5, 235.477, , 526.356, , 4.916, , 84.617, , 326.843, , -99.990, , 1869.929, , 10.744, , 108.566, , 529.124, 
01/02/2013 19:45, 2013, 1, 2, 19, 45, 235.368, , 526.061, , 4.909, , 84.335, , 326.559, , -99.990, , 1867.530, , 11.463, , 109.060, , 526.649, 
01/02/2013 20:25, 2013, 1, 2, 20, 25, 235.145, , 526.372, , 4.785, , 84.180, , 326.589, , -99.990, , 1869.805, , 11.456, , 109.149, , 523.763, 
01/02/2013 21:05, 2013, 1, 2, 21, 5, 235.744, , 526.269, , 5.034, , 84.301, , 326.765, , -99.990, , 1867.017, , 11.003, , 109.111, , 528.258, 
01/02/2013 21:45, 2013, 1, 2, 21, 45, 235.964, , 525.968, , 4.780, , 84.438, , 326.588, , -99.990, , 1870.311, , 11.277, , 108.390, , 529.380, 
01/02/2013 22:25, 2013, 1, 2, 22, 25, 235.918, , 526.821, , 4.888, , 84.571, , 326.719, , -99.990, , 1866.627, , 11.818, , 107.200, , 523.905, 
01/02/2013 23:05, 2013, 1, 2, 23, 5, 235.993, , 526.363, , 4.749, , 84.690, , 326.822, , -99.990, , 1864.630, , 10.980, , 106.603, , 525.844, 
01/02/2013 23:45, 2013, 1, 2, 23, 45, 235.951, , 526.059, , 4.810, , 84.496, , 326.781, , -99.990, , 1867.232, , 11.329, , 106.694, , 530.747, 
01/03/2013 01:05, 2013, 1, 3, 1, 5, , , , , , , , , , , -99.990, , 1866.941, , , , 107.066, , 525.484, 
01/03/2013 01:45, 2013, 1, 3, 1, 45, , , , , 4.736, , 84.114, , , , -99.990, , 1866.820, , 10.825, , 107.245, , 526.671, 
01/03/2013 02:25, 2013, 1, 3, 2, 25, 235.635, , 526.044, , 5.190, , 84.544, , 326.597, , -99.990, , 1867.808, , 10.836, , 107.160, , 524.196, 
01/03/2013 03:05, 2013, 1, 3, 3, 5, 235.375, , 526.224, , 4.695, , 84.021, , 326.855, , -99.990, , 1870.703, , 11.094, , 107.099, , 523.615, 
01/03/2013 03:45, 2013, 1, 3, 3, 45, 235.615, , 526.236, , 4.677, , 84.282, , 326.665, , -99.990, , 1866.212, , 11.177, , 107.527, , 527.052, 
01/03/2013 04:25, 2013, 1, 3, 4, 25, 235.549, , 526.551, , 4.971, , 84.278, , 326.810, , -99.990, , 1868.324, , 10.897, , 108.291, , 528.453, 
01/03/2013 05:05, 2013, 1, 3, 5, 5, 235.756, , 526.233, , 4.752, , 84.380, , 326.683, , -99.990, , 1870.184, , 11.147, , 108.639, , 527.153, 
01/03/2013 05:45, 2013, 1, 3, 5, 45, 236.148, , 526.449, , 5.136, , 84.673, , 326.662, , -99.990, , 1875.233, , 11.212, , 109.046, , 524.135, 
01/03/2013 06:25, 2013, 1, 3, 6, 25, 235.820, , 525.984, , 4.971, , 84.570, , 326.872, , -99.990, , 1870.680, , 11.208, , 109.368, , 525.887, 
01/03/2013 07:05, 2013, 1, 3, 7, 5, 235.718, , 525.993, , 5.015, , 84.577, , 326.766, , -99.990, , 1866.135, , 11.219, , 109.137, , 522.863, 
01/03/2013 07:45, 2013, 1, 3, 7, 45, 235.663, , 525.941, , 4.822, , 84.597, , 326.576, , -99.990, , 1863.772, , 11.201, , 109.378, , 522.464, 
01/03/2013 08:25, 2013, 1, 3, 8, 25, 235.630, , 526.399, , 5.023, , 84.993, , 326.835, , -99.990, , 1864.975, , 11.138, , 109.571, , 528.028, P
01/03/2013 09:05, 2013, 1, 3, 9, 5, 235.689, , 526.166, , 5.013, , 85.057, , 326.610, , -99.990, , 1868.072, , 11.043, , 109.969, , 526.297, P
01/03/2013 09:45, 2013, 1, 3, 9, 45, 235.959, , 526.509, , 4.797, , 84.936, , 326.698, , -99.990, , 1869.835, , 10.981, , 109.989, , 531.305, P
01/03/2013 10:25, 2013, 1, 3, 10, 25, 236.185, , 525.655, , , , 84.550, , 326.591, , -99.990, , 1869.114, , 10.969, , 110.641, , 521.328, 
01/03/2013 11:05, 2013, 1, 3, 11, 5, 236.222, , 525.954, , , , 84.717, , 326.656, , -99.990, , 1871.445, , 10.747, , 110.972, , 528.433, 
01/03/2013 11:45, 2013, 1, 3, 11, 45, 236.102, , 526.877, , 5.123, , 84.724, , 326.789, , -99.990, , 1873.180, , 10.826, , 110.659, , 524.969, 
01/03/2013 12:25, 2013, 1, 3, 12, 25, 235.405, , 526.405, , 4.939, , 84.428, , 326.768, , -99.990, , 1868.568, , 10.672, , 110.294, , 524.606, 
01/03/2013 13:05, 2013, 1, 3, 13, 5, 236.047, , 526.487, , 5.309, , 85.100, , 326.926, , -99.990, , 1867.200, , 10.763, , 109.883, , 525.505, 
01/03/2013 13:45, 2013, 1, 3, 13, 45, 235.786, , 526.291, , 4.921, , 84.845, , 326.687, , -99.990, , 1867.129, , 10.944, , 108.672, , 521.204, 
01/03/2013 14:25, 2013, 1, 3, 14, 25, 236.049, , 526.239, , 4.975, , 84.954, , 326.971, , -99.990, , 1867.346, , 10.251, , 108.816, , 529.218, 
01/03/2013 15:05, 2013, 1, 3, 15, 5, 236.411, , 526.258, , 4.764, , 84.899, , 326.651, , -99.990, , 1864.854, , 10.465, , 108.781, , 526.274, 
01/03/2013 15:45, 2013, 1, 3, 15, 45, 235.773, , 526.950, , 4.662, , 84.213, , 326.560, , -99.990, , 1863.071, , 11.063, , 108.408, , 527.250, 
01/03/2013 16:25, 2013, 1, 3, 16, 25, 235.761, , 526.513, , 4.960, , 84.411, , 326.626, , -99.990, , 1864.297, , 11.261, , 109.309, , 520.296, 
01/03/2013 17:05, 2013, 1, 3, 17, 5, 236.056, , 525.628, , 4.643, , 84.530, , 326.303, , -99.990, , 1874.172, , 11.153, , 110.248, , 522.227, 
01/03/2013 17:45, 2013, 1, 3, 17, 45, 236.068, , 525.868, , 4.920, , 84.550, , 326.671, , -99.990, , 1872.752, , 10.826, , 110.763, , 525.020, 
01/03/2013 18:25, 2013, 1, 3, 18, 25, 235.629, , 526.455, , 4.926, , 84.345, , 326.626, , -99.990, , 1871.539, , 10.984, , 110.937, , 523.161, 
01/03/2013 19:05, 2013, 1, 3, 19, 5, 235.605, , 526.504, , 4.823, , 84.566, , 326.592, , -99.990, , 1871.894, , 11.287, , 111.239, , 523.461, 
01/03/2013 19:45, 2013, 1, 3, 19, 45, 236.080, , 526.674, , 4.365, , 84.933, , 326.560, , -99.990, , 1872.054, , 11.153, , 111.631, , 524.783, 
01/03/2013 20:25, 2013, 1, 3, 20, 25, 235.932, , 526.260, , 4.849, , 84.816, , 326.517, , -99.990, , 1873.252, , 11.235, , 114.469, , 522.646, 
01/03/2013 21:05, 2013, 1, 3, 21, 5, 235.969, , 526.495, , 4.729, , 84.680, , 326.734, , -99.990, , 1877.642, , 11.719, , 114.913, , 522.239, 
01/03/2013 21:45, 2013, 1, 3, 21, 45, 236.067, , 526.400, , 4.908, , 84.716, , 326.658, , -99.990, , 1879.776, , 11.247, , 117.093, , 524.647, 
01/03/2013 22:25, 2013, 1, 3, 22, 25, 236.019, , 526.784, , 4.848, , 84.669, , 326.730, , -99.990, , 1880.463, , 11.621, , 118.724, , 520.419, 
01/03/2013 23:05, 2013, 1, 3, 23, 5, 236.198, , 526.348, , 4.756, , 84.755, , 326.748, , -99.990, , 1887.573, , 12.147, , 120.201, , 520.270, 
01/03/2013 23:45, 2013, 1, 3, 23, 45, 236.046, , 526.403, , 5.220, , 84.539, , 326.877, , -99.990, , 1889.127, , 12.517, , 123.919, , 523.846, 
01/04/2013 01:05, 2013, 1, 4, 1, 5, , , , , , , , , , , -99.990, , 1892.084, , , , 125.999, , 521.965, 
01/04/2013 01:45, 2013, 1, 4, 1, 45, , , , , 5.008, , 84.871, , , , -99.990, , 1886.663, , 12.664, , 126.178, , 519.649, 
01/04/2013 02:25, 2013, 1, 4, 2, 25, 235.787, , 526.225, , 5.146, , 84.329, , 326.478, , -99.990, , 1888.082, , 12.227, , 125.839, , 519.354, 
01/04/2013 03:05, 2013, 1, 4, 3, 5, 235.813, , 526.312, , 4.910, , 84.510, , 326.600, , -99.990, , 1889.176, , 12.054, , 125.304, , 520.222, 
01/04/2013 03:45, 2013, 1, 4, 3, 45, 236.079, , 526.556, , 4.896, , 84.889, , 326.790, , -99.990, , 1882.921, , 11.926, , 123.483, , 521.245, 
01/04/2013 04:25, 2013, 1, 4, 4, 25, 236.077, , 526.864, , 4.741, , 85.099, , 326.811, , -99.990, , 1882.213, , 11.590, , 122.761, , 521.068, 
01/04/2013 05:05, 2013, 1, 4, 5, 5, 236.235, , 526.755, , 5.007, , 84.912, , 326.945, , -99.990, , 1875.389, , 11.344, , 121.543, , 519.065, 
01/04/2013 05:45, 2013, 1, 4, 5, 45, 235.791, , 526.260, , 5.029, , 84.710, , 326.857, , -99.990, , 1878.092, , 11.795, , 119.114, , 524.264, 
01/04/2013 06:25, 2013, 1, 4, 6, 25, 236.822, , 526.361, , 4.810, , 84.904, , 326.708, , -99.990, , 1875.900, , 11.141, , 118.190, , 524.845, 
01/04/2013 07:05, 2013, 1, 4, 7, 5, 236.242, , 525.760, , 5.104, , 84.680, , 326.559, , -99.990, , 1878.258, , 11.535, , 118.064, , 524.067, 
01/04/2013 07:45, 2013, 1, 4, 7, 45, 235.707, , 526.429, , 4.555, , 84.480, , 326.849, , -99.990, , 1877.274, , 12.051, , 117.856, , 524.242, 
01/04/2013 08:25, 2013, 1, 4, 8, 25, 236.050, , 525.820, , 4.762, , 84.714, , 326.758, , -99.990, , 1877.655, , 11.213, , 118.226, , 530.353, 
01/04/2013 09:05, 2013, 1, 4, 9, 5, 236.079, , 525.559, , 5.234, , 84.675, , 326.682, , -99.990, , 1876.458, , 11.656, , 119.368, , 525.130, 
01/04/2013 09:45, 2013, 1, 4, 9, 45, 236.190, , 526.567, , 4.724, , 84.733, , 326.876, , -99.990, , 1880.089, , 11.957, , 119.254, , 527.357, 
01/04/2013 10:25, 2013, 1, 4, 10, 25, 236.530, , 526.481, , 5.257, , 84.571, , 326.805, , -99.990, , 1878.275, , 12.215, , 119.250, , 524.995, 
01/04/2013 11:05, 2013, 1, 4, 11, 5, 236.025, , 526.148, , 5.017, , 84.718, , , , -99.990, , 1915.120, , 15.391, P, 120.509, , 514.903, 
01/04/2013 11:45, 2013, 1, 4, 11, 45, 235.955, , 526.799, , 4.965, , 84.634, , 327.085, , -99.990, , 1906.634, , 16.037, P, 119.092, , 518.743, 
01/04/2013 13:50, 2013, 1, 4, 13, 50, , , 525.539, , 5.059, , 84.507, , , , -99.990, , 1901.362, , 14.478, P, 121.039, , , 
01/04/2013 14:30, 2013, 1, 4, 14, 30, 236.028, , 525.733, , 5.406, , 84.912, , , , -99.990, , 1900.867, , 14.443, P, , , , 
01/04/2013 16:35, 2013, 1, 4, 16, 35, , , 526.086, , 5.021, , , , , , -99.990, , 1894.791, , 15.071, P, 121.424, , , 
01/04/2013 17:15, 2013, 1, 4, 17, 15, 236.239, , 526.189, , 5.083, , , , , , -99.990, , 1901.015, , 15.113, P, 122.885, , 523.748, 
01/04/2013 17:55, 2013, 1, 4, 17, 55, 236.277, , 526.153, , 4.605, , 84.724, , 326.728, , -99.990, , 1900.910, , 15.094, P, 122.727, , 523.216, 
01/04/2013 18:35, 2013, 1, 4, 18, 35, 236.314, , 526.283, , 4.819, , 84.781, , 326.877, , -99.990, , 1907.156, , 15.907, P, 123.162, , 519.954, 
01/04/2013 19:15, 2013, 1, 4, 19, 15, 235.919, , 526.670, , 4.963, , 84.565, , 326.955, , -99.990, , 1906.559, , 16.514, P, 123.268, , 519.531, 
01/04/2013 19:55, 2013, 1, 4, 19, 55, 236.193, , 526.357, , 5.270, , 84.859, , 326.904, , -99.990, , 1901.855, , 15.970, P, 124.542, , 521.040, 
01/04/2013 20:35, 2013, 1, 4, 20, 35, 236.051, , 526.255, , 5.176, , 84.578, , 326.831, , -99.990, , 1906.535, , 15.004, P, 124.648, , 519.389, 
01/04/2013 21:15, 2013, 1, 4, 21, 15, 236.308, , 526.303, , 5.045, , 84.835, , 326.889, , -99.990, , 1902.267, , 14.480, P, 126.806, , 516.292, 
01/04/2013 21:55, 2013, 1, 4, 21, 55, 235.911, , 526.434, , 4.862, , 84.527, , 326.781, , -99.990, , 1904.773, , 14.435, P, 128.502, , 519.583, 
01/04/2013 22:35, 2013, 1, 4, 22, 35, 235.827, , 526.211, , 4.531, , 84.317, , 327.023, , -99.990, , 1909.141, , 15.495, P, 128.639, , 521.723, 
01/04/2013 23:15, 2013, 1, 4, 23, 15, 236.038, , 526.600, , 4.950, , 84.392, , 326.888, , -99.990, , 1916.258, , 15.714, P, 130.993, , 518.883, 
01/04/2013 23:55, 2013, 1, 4, 23, 55, 236.314, , 526.684, , 4.731, , 84.350, , 326.731, , -99.990, , 1884.297, , 13.837, , 124.774, , 525.017, 
01/05/2013 01:15, 2013, 1, 5, 1, 15, , , , , , , , , , , -99.990, , 1884.985, , , , 125.766, , 521.201, 
01/05/2013 01:55, 2013, 1, 5, 1, 55, , , , , 4.879, , 84.474, , , , -99.990, , 1890.362, , 13.160, , 126.931, , 522.975, 
01/05/2013 02:35, 2013, 1, 5, 2, 35, 236.228, , 526.870, , 4.692, , 84.542, , 326.797, , -99.990, , 1899.190, , 14.008, , 127.712, , 515.036, 
01/05/2013 03:15, 2013, 1, 5, 3, 15, 236.180, , 526.437, , 5.009, , 84.692, , 326.856, , -99.990, , 1891.409, , 13.178, , 130.512, , 518.316, 
01/05/2013 03:55, 2013, 1, 5, 3, 55, 235.989, , 526.296, , 5.181, , 84.714, , 326.784, , -99.990, , 1892.986, , 13.906, , 130.697, , 517.567, 
01/05/2013 04:35, 2013, 1, 5, 4, 35, 236.041, , 526.588, , 4.750, , 84.606, , 326.940, , -99.990, , 1897.143, , 13.377, , 128.961, , 511.120, 
01/05/2013 05:15, 2013, 1, 5, 5, 15, 236.209, , 527.199, , 4.980, , 84.667, , 326.804, , -99.990, , 1901.852, , 13.934, , 129.331, , 513.827, 
01/05/2013 05:55, 2013, 1, 5, 5, 55, 236.412, , 526.318, , 5.383, , , , 326.637, , -99.990, , 1899.908, , 13.274, , 129.468, , 517.221, 
01/05/2013 06:35, 2013, 1, 5, 6, 35, 235.893, , 525.665, , 5.145, , 84.476, , 326.819, , -99.990, , 1899.767, , 13.453, , 129.137, , 510.568, 
01/05/2013 07:15, 2013, 1, 5, 7, 15, 236.198, , 526.108, , 5.065, , 84.666, , 326.694, , -99.990, , 1897.685, , 13.250, , 128.566, , 511.435, 
01/05/2013 07:55, 2013, 1, 5, 7, 55, 236.040, , 526.256, , 4.672, , 84.807, , 326.543, , -99.990, , 1894.572, , 13.716, , 127.859, , 510.814, 
01/05/2013 08:35, 2013, 1, 5, 8, 35, 235.980, , 526.625, , 4.692, , 84.713, , 326.901, , -99.990, , 1901.041, , 13.234, , 127.983, , 508.484, 
