high frequency data, created:, 07-Apr-2021
GC-MD, Mace Head, Ireland, Lat.:, 53.33, 53.33N, Lon.:, -9.9, 9.9W, Alt:, 5, m above sea level
 
CREDIT FOR USE: This is a formal notification for data users. 
For scientific purposes access to these data is unlimited and 
provided without charge. By their use you accept that an offer 
of co-authorship will be made through personal contact with the
data providers or owners whenever substantial use is made of 
their data. In all cases an acknowledgement must be made to the
data providers or owners and the data centre when these data are
used within a publication.
CONTACT POINT: s.odoherty@bristol.ac.uk; dickon.young@bristol.ac.uk; raywang@eas.gatech.edu 

The time (mm/dd/yyyy hh:mm) indicates sample time
scale:, --, --, --, --, SIO-05, --, SIO-05, --, SIO-05, --, SIO-05, --, SIO-16, --, SIO-05, --, TU1987, --, SIO-98, --, CSIRO-94, --, MPI-2009, --
unit:, --, --, --, --, ppt, --, ppt, --, ppt, --, ppt, --, ppb, --, ppt, --, ppb, --, ppt, --, ppb, --, ppb, --
mm/dd/yyyy hh:mm, year, month, day, hour, min, CFC-11, flag, CFC-12, flag, CH3CCl3, flag, CCl4, flag, N2O, flag, CFC-113, flag, CH4, flag, CHCl3, flag, CO, flag, H2 flag
01/02/1999 21:03, 1999, 1, 2, 21, 3, 262.889, , 543.954, , 62.200, , 98.435, , 315.178, , 83.082, , 1846.466, , 11.263, , , , , 
01/02/1999 22:23, 1999, 1, 2, 22, 23, 262.736, , 543.779, , 60.989, , 98.122, , 315.078, , 82.780, , 1845.028, , 11.454, , , , , 
01/02/1999 23:43, 1999, 1, 2, 23, 43, 262.569, , 543.214, , 60.394, , 98.837, , 315.119, , 83.230, , 1840.796, , 11.672, , , , , 
01/03/1999 01:03, 1999, 1, 3, 1, 3, 262.648, , 543.875, , 60.008, , 98.648, , 315.331, , 83.014, , 1846.854, , 12.094, , , , , 
01/03/1999 02:23, 1999, 1, 3, 2, 23, 262.375, , 543.898, , 60.115, , 98.543, , 315.356, , 83.126, , 1844.170, , 12.585, , , , , 
01/03/1999 03:43, 1999, 1, 3, 3, 43, 262.137, , 543.487, , 59.331, , 98.795, , 315.081, , 82.601, , 1844.876, , 11.865, , , , , 
01/03/1999 05:03, 1999, 1, 3, 5, 3, 262.638, , 543.903, , 60.076, , 98.530, , 315.132, , 83.017, , 1846.144, , 12.294, , , , , 
01/03/1999 06:23, 1999, 1, 3, 6, 23, 263.254, , 544.125, , 60.152, , 99.082, , 315.768, , 82.885, , 1843.829, , 12.831, , , , , 
01/03/1999 07:03, 1999, 1, 3, 7, 3, 262.689, , 543.518, , 60.336, , 98.581, , 315.208, , 83.203, , 1847.296, , 12.151, , , , , 
01/03/1999 07:43, 1999, 1, 3, 7, 43, 263.352, , 543.562, , 59.857, , 99.776, , 315.244, , 83.213, , 1846.621, , 13.366, , , , , 
01/03/1999 08:23, 1999, 1, 3, 8, 23, 262.136, , 543.832, , 62.045, , 98.215, , 314.870, , 82.902, , 1846.231, , 12.315, , , , , 
01/03/1999 09:03, 1999, 1, 3, 9, 3, 262.647, , 544.109, , 60.795, , 97.481, , 315.203, , 83.128, , 1844.425, , 11.478, , , , , 
01/03/1999 09:43, 1999, 1, 3, 9, 43, 262.337, , 544.524, , 60.489, , 98.488, , 315.542, , 83.316, , 1842.822, , 11.580, , , , , 
01/03/1999 10:23, 1999, 1, 3, 10, 23, 262.787, , 544.178, , 60.709, , 98.689, , 315.299, , 83.174, , 1844.591, , 12.315, , , , , 
01/03/1999 11:03, 1999, 1, 3, 11, 3, 262.444, , 544.117, , 59.860, , 98.929, , 315.278, , 83.358, , 1847.806, , 12.141, , , , , 
01/03/1999 11:43, 1999, 1, 3, 11, 43, 262.510, , 543.957, , 60.217, , 98.600, , 315.014, , 82.842, , 1846.568, , 11.537, , , , , 
01/03/1999 12:23, 1999, 1, 3, 12, 23, 262.943, , 544.110, , 60.476, , 98.471, , 315.231, , 83.108, , 1845.508, , 12.589, , , , , 
01/03/1999 13:03, 1999, 1, 3, 13, 3, 263.074, , 543.993, , 60.390, , 99.067, , 315.024, , 82.915, , , , 11.269, , , , , 
01/03/1999 13:43, 1999, 1, 3, 13, 43, 262.496, , 543.991, , 58.850, , 99.152, , 314.873, , 83.078, , , , 10.812, , , , , 
01/03/1999 14:23, 1999, 1, 3, 14, 23, 262.640, , 543.810, , 61.170, , 98.915, , 315.106, , 83.222, , 1841.541, , 11.951, , , , , 
01/03/1999 15:03, 1999, 1, 3, 15, 3, 262.488, , 543.608, , 61.087, , 98.755, , 314.890, , 82.944, , 1843.253, , 10.952, , , , , 
01/03/1999 15:43, 1999, 1, 3, 15, 43, 263.466, , 543.120, , 61.441, , 99.535, , 315.483, , 83.474, , 1848.653, , 12.560, , , , , 
01/03/1999 16:23, 1999, 1, 3, 16, 23, 262.589, , 543.104, , 60.873, , 98.776, , 315.261, , 83.406, , 1856.348, , 13.600, , , , , 
01/03/1999 17:03, 1999, 1, 3, 17, 3, 263.004, , 545.508, , 59.857, , 98.305, , 315.462, , 83.048, , 1861.370, , 13.561, , , , , 
01/03/1999 17:43, 1999, 1, 3, 17, 43, 262.530, , 544.313, , 60.267, , 97.312, , 315.504, , 83.307, , 1849.319, , 11.478, , , , , 
01/03/1999 18:23, 1999, 1, 3, 18, 23, 262.754, , 544.238, , 60.188, , 98.154, , 315.407, , 83.201, , 1852.195, , 13.227, , , , , 
01/03/1999 19:03, 1999, 1, 3, 19, 3, 262.344, , 543.199, , 60.043, , 97.395, , 315.277, , 82.517, , 1848.810, , 12.436, , , , , 
01/03/1999 19:43, 1999, 1, 3, 19, 43, 262.363, , 542.864, , 59.754, , 98.944, , 315.464, , 82.569, , , , 10.349, , , , , 
01/03/1999 20:23, 1999, 1, 3, 20, 23, 261.677, , 544.553, , 61.146, , 99.262, , 315.198, , 82.769, , , , 11.595, , , , , 
01/03/1999 21:03, 1999, 1, 3, 21, 3, 262.113, , 545.547, , 61.787, , 98.019, , 315.771, , 83.105, , 1846.947, , 12.306, , , , , 
01/03/1999 21:43, 1999, 1, 3, 21, 43, 263.156, , 544.662, , 59.898, , 98.337, , 315.198, , 83.081, , 1846.792, , 11.597, , , , , 
01/03/1999 22:23, 1999, 1, 3, 22, 23, 262.619, , 543.591, , , , 98.147, , 315.033, , 82.384, , 1847.718, , 11.687, , , , , 
01/03/1999 23:03, 1999, 1, 3, 23, 3, 262.653, , 543.471, , , , 97.562, , 315.591, , 83.264, , 1852.726, , 13.876, , , , , 
01/03/1999 23:43, 1999, 1, 3, 23, 43, , , , , , , , , , , , , , , , , , , , 
01/04/1999 01:56, 1999, 1, 4, 1, 56, , , , , , , , , , , , , , , , , , , , 
01/04/1999 02:36, 1999, 1, 4, 2, 36, , , , , , , , , , , , , , , , , , , , 
01/04/1999 03:16, 1999, 1, 4, 3, 16, , , , , , , , , , , , , , , , , , , , 
01/04/1999 03:56, 1999, 1, 4, 3, 56, , , , , , , , , , , , , , , , , , , , 
01/04/1999 04:36, 1999, 1, 4, 4, 36, , , , , , , , , , , , , , , , , , , , 
01/04/1999 05:16, 1999, 1, 4, 5, 16, , , , , , , , , , , , , , , , , , , , 
01/04/1999 05:56, 1999, 1, 4, 5, 56, , , , , , , , , , , , , , , , , , , , 
01/04/1999 08:26, 1999, 1, 4, 8, 26, 263.051, , 544.557, , , , , , 314.861, , , , , , , , , , , 
01/04/1999 09:06, 1999, 1, 4, 9, 6, , , , , , , , , , , , , , , , , , , , 
01/04/1999 12:20, 1999, 1, 4, 12, 20, , , , , , , , , , , , , , , , , , , , 
01/04/1999 13:00, 1999, 1, 4, 13, 0, 262.605, , 543.724, , , , , , 315.349, , 83.811, , , , 12.249, , , , , 
01/04/1999 13:40, 1999, 1, 4, 13, 40, 263.194, , 544.314, , , , 98.650, , 315.245, , 83.640, , , , 11.561, , , , , 
01/04/1999 14:20, 1999, 1, 4, 14, 20, 262.646, , 544.364, , , , 98.930, , 315.412, , 82.768, , 1852.289, , 11.230, , , , , 
01/04/1999 15:00, 1999, 1, 4, 15, 0, 262.651, , 544.014, , , , 98.883, , 315.375, , 83.195, , 1855.241, , 13.216, , , , , 
01/04/1999 15:40, 1999, 1, 4, 15, 40, 262.854, , 544.012, , 61.028, , 99.215, , 315.489, , 83.174, , 1852.727, , 12.786, , , , , 
01/04/1999 16:21, 1999, 1, 4, 16, 21, 262.513, , 543.630, , 60.241, , 98.630, , 315.269, , 83.190, , 1853.606, , 12.119, , , , , 
01/04/1999 17:01, 1999, 1, 4, 17, 1, 262.626, , 544.883, , 60.373, , 99.167, , 315.417, , 83.064, , 1851.328, , 12.807, , , , , 
01/04/1999 18:13, 1999, 1, 4, 18, 13, 262.693, , 543.185, , 60.659, , 98.073, , 314.971, , 83.239, , 1855.871, , 12.410, , , , , 
01/04/1999 18:53, 1999, 1, 4, 18, 53, 262.530, , 544.244, , 60.507, , 98.530, , 315.422, , 83.304, , 1853.752, , 12.408, , , , , 
01/04/1999 19:33, 1999, 1, 4, 19, 33, 262.772, , 545.054, , 60.527, , 98.869, , 315.460, , 82.947, , 1853.022, , 12.531, , , , , 
01/04/1999 20:13, 1999, 1, 4, 20, 13, 262.453, , 543.959, , 60.679, , 98.807, , 315.324, , 82.557, , 1850.335, , 11.763, , , , , 
01/04/1999 20:53, 1999, 1, 4, 20, 53, 262.699, , 544.142, , 61.024, , 98.696, , 315.254, , 82.993, , 1854.681, , 12.862, , , , , 
01/04/1999 21:33, 1999, 1, 4, 21, 33, 262.977, , 544.968, , 60.786, , 99.239, , 315.407, , 82.617, , 1862.832, , 17.509, P, , , , 
01/04/1999 22:13, 1999, 1, 4, 22, 13, 262.856, , 544.160, , 60.811, , 98.690, , 315.236, , 82.800, , 1856.438, , 18.035, P, , , , 
01/04/1999 22:53, 1999, 1, 4, 22, 53, 263.095, , 544.880, , 60.343, , 99.042, , 315.570, , 82.823, , 1864.922, , 17.241, P, , , , 
01/04/1999 23:33, 1999, 1, 4, 23, 33, 263.199, , 544.751, , 61.251, , 99.195, , 315.434, , 83.293, , 1862.673, , 18.013, P, , , , 
01/05/1999 00:13, 1999, 1, 5, 0, 13, 262.499, , 544.408, , 60.665, , 98.272, , 315.257, , 82.769, , 1903.568, P, 18.494, P, , , , 
01/05/1999 01:33, 1999, 1, 5, 1, 33, 263.059, , 544.266, , 61.105, , 97.895, , , , 82.944, , 1895.967, P, 16.004, P, , , , 
01/05/1999 02:13, 1999, 1, 5, 2, 13, 262.904, , 544.227, , 61.941, , 99.292, , , , 83.040, , , , 15.470, P, , , , 
01/05/1999 02:53, 1999, 1, 5, 2, 53, 263.089, , 544.897, , 60.614, , 99.601, , 315.532, , 83.040, , , , 14.923, P, , , , 
01/05/1999 03:33, 1999, 1, 5, 3, 33, 262.648, , 543.621, , 60.667, , 98.747, , 315.440, , 83.336, , 1868.467, , 13.402, , , , , 
01/05/1999 04:13, 1999, 1, 5, 4, 13, 262.681, , 543.829, , 60.729, , 98.508, , 315.420, , 82.733, , 1871.560, , 14.275, , , , , 
01/05/1999 04:53, 1999, 1, 5, 4, 53, 262.823, , 545.070, , 59.392, , 98.086, , 315.726, , 82.883, , 1874.766, , 14.233, , , , , 
01/05/1999 05:33, 1999, 1, 5, 5, 33, 262.470, , 544.414, , 59.946, , 98.402, , 315.254, , 82.834, , 1879.573, , 13.854, , , , , 
01/05/1999 06:13, 1999, 1, 5, 6, 13, 263.019, , 544.700, , 58.888, , 98.868, , 315.552, , 82.560, , 1884.231, , 14.159, , , , , 
01/05/1999 06:53, 1999, 1, 5, 6, 53, 262.514, , 544.572, , 60.278, , 99.165, , 315.264, , 83.221, , 1881.464, , 14.132, , , , , 
01/05/1999 07:33, 1999, 1, 5, 7, 33, 262.710, , 543.949, , 59.802, , 98.088, , 315.500, , 82.842, , 1874.745, , 13.890, , , , , 
01/05/1999 08:13, 1999, 1, 5, 8, 13, 262.275, , 544.362, , 59.594, , 98.681, , 315.537, , 82.721, , 1885.375, P, 15.246, P, , , , 
01/05/1999 08:53, 1999, 1, 5, 8, 53, 262.646, , 545.712, , 59.137, , 97.699, , 315.825, , 83.458, , 1880.457, P, 14.089, , , , , 
01/05/1999 09:33, 1999, 1, 5, 9, 33, 262.900, , 543.815, , 61.235, , 98.497, , 315.189, , 82.907, , 1889.366, P, 14.899, P, , , , 
01/05/1999 10:13, 1999, 1, 5, 10, 13, 262.691, , 543.759, , 60.708, , 98.632, , 315.425, , 82.887, , , , 15.315, P, , , , 
01/05/1999 10:53, 1999, 1, 5, 10, 53, 263.396, , 544.743, , 60.019, , 98.960, , 315.883, , 82.902, , 1894.083, P, 15.163, P, , , , 
01/05/1999 11:33, 1999, 1, 5, 11, 33, 262.831, , 544.239, , 59.818, , 98.178, , 315.250, , 83.135, , 1873.545, , 15.535, P, , , , 
01/05/1999 12:13, 1999, 1, 5, 12, 13, 262.461, , 544.218, , 59.934, , 98.146, , 315.591, , 83.209, , 1858.931, , 13.173, , , , , 
01/05/1999 12:53, 1999, 1, 5, 12, 53, 262.798, , 544.001, , 60.734, , 98.390, , 315.179, , 83.271, , 1853.208, , 12.467, , , , , 
01/05/1999 13:33, 1999, 1, 5, 13, 33, 262.814, , 544.315, , 60.550, , 98.477, , 315.424, , 83.115, , 1854.135, , 13.869, , , , , 
01/05/1999 14:13, 1999, 1, 5, 14, 13, 262.701, , 544.152, , 60.590, , 98.834, , 315.209, , 82.742, , 1858.593, , 12.708, , , , , 
01/05/1999 14:54, 1999, 1, 5, 14, 54, 262.558, , 544.545, , 59.634, , 98.516, , 315.442, , 83.433, , 1860.266, , 12.198, , , , , 
01/05/1999 15:34, 1999, 1, 5, 15, 34, 262.640, , 544.842, , 59.995, , 98.615, , 315.421, , 83.076, , 1861.950, , 12.922, , , , , 
01/05/1999 16:14, 1999, 1, 5, 16, 14, 262.555, , 544.088, , 59.362, , 98.398, , 315.382, , 82.924, , 1854.759, , 13.070, , , , , 
01/05/1999 16:54, 1999, 1, 5, 16, 54, 263.160, , 544.561, , 61.849, , 98.440, , , , 82.633, , 1874.126, , 14.023, , , , , 
01/05/1999 18:14, 1999, 1, 5, 18, 14, 262.681, , 544.543, , 60.486, , 98.602, , , , 82.943, , , , 13.488, , , , , 
01/05/1999 19:34, 1999, 1, 5, 19, 34, 262.817, , 544.285, , 61.066, , 99.098, , , , 82.989, , 1850.961, , 12.051, , , , , 
01/05/1999 20:54, 1999, 1, 5, 20, 54, 262.737, , 543.785, , 59.938, , 98.541, , , , 82.633, , 1852.578, , 13.050, , , , , 
01/05/1999 22:14, 1999, 1, 5, 22, 14, 262.959, , 545.007, , 60.670, , 98.420, , , , 83.162, , 1852.477, , 12.323, , , , , 
01/05/1999 23:34, 1999, 1, 5, 23, 34, 262.746, , 544.556, , 60.883, , 98.518, , , , 82.931, , 1856.060, , 13.404, , , , , 
01/06/1999 00:54, 1999, 1, 6, 0, 54, 262.642, , 544.222, , 60.861, , 98.688, , , , 82.784, , 1857.231, , 13.125, , , , , 
01/06/1999 02:54, 1999, 1, 6, 2, 54, , , , , , , , , , , , , 1850.711, , , , , , , 
01/06/1999 04:14, 1999, 1, 6, 4, 14, 262.615, , 543.926, , 60.501, , 98.255, , , , 82.803, , 1859.150, , 11.940, , , , , 
01/06/1999 05:34, 1999, 1, 6, 5, 34, 262.979, , 544.004, , 59.421, , 97.868, , , , 82.782, , 1857.200, , 12.997, , , , , 
01/06/1999 06:54, 1999, 1, 6, 6, 54, 262.803, , 544.508, , 59.974, , 98.565, , , , 83.180, , 1856.457, , 13.164, , , , , 
01/06/1999 08:14, 1999, 1, 6, 8, 14, 263.054, , 544.716, , 59.817, , 98.192, , , , 82.849, , 1852.636, , 12.399, , , , , 
01/06/1999 09:34, 1999, 1, 6, 9, 34, 262.952, , 544.448, , 59.612, , 98.114, , , , 82.786, , 1861.546, , 12.458, , , , , 
01/06/1999 10:54, 1999, 1, 6, 10, 54, 262.704, , 544.059, , 59.470, , 98.577, , , , 83.059, , 1859.953, , 12.080, , , , , 
01/06/1999 12:14, 1999, 1, 6, 12, 14, 262.830, , 543.978, , 60.446, , 98.190, , , , 83.027, , , , 12.330, , , , , 
01/06/1999 13:34, 1999, 1, 6, 13, 34, 262.483, , 543.579, , 61.391, , 98.267, , , , 83.026, , 1845.377, , 12.030, , , , , 
01/06/1999 14:14, 1999, 1, 6, 14, 14, 262.641, , 543.293, , 60.128, , 98.248, , , , 83.034, , 1848.770, , 12.322, , , , , 
01/06/1999 14:54, 1999, 1, 6, 14, 54, 262.110, , 542.735, , 59.844, , 98.226, , 315.231, , 83.010, , 1842.332, , 12.020, , , , , 
01/06/1999 15:34, 1999, 1, 6, 15, 34, 262.179, , 543.437, , 60.225, , 98.253, , 315.124, , 82.668, , 1849.316, , 12.785, , , , , 
01/06/1999 16:14, 1999, 1, 6, 16, 14, 262.354, , 544.012, , 60.852, , 98.462, , 315.283, , 83.006, , 1848.671, , 12.163, , , , , 
01/06/1999 16:54, 1999, 1, 6, 16, 54, 262.874, , 544.201, , 61.063, , 98.789, , 315.398, , 83.154, , 1853.394, , 12.632, , , , , 
01/06/1999 17:34, 1999, 1, 6, 17, 34, 263.124, , 544.159, , 61.480, , 98.880, , 315.262, , 83.131, , 1856.183, , 13.424, , , , , 
01/06/1999 18:14, 1999, 1, 6, 18, 14, 262.916, , 544.207, , 60.424, , 98.466, , 315.310, , 83.186, , 1852.874, , 12.973, , , , , 
01/06/1999 18:54, 1999, 1, 6, 18, 54, 262.720, , 544.468, , 60.289, , 98.655, , 315.301, , 83.485, , 1854.716, , 12.998, , , , , 
01/06/1999 19:34, 1999, 1, 6, 19, 34, 263.014, , 544.370, , 60.855, , 98.978, , 315.275, , 82.904, , 1858.562, , 13.105, , , , , 
01/06/1999 20:14, 1999, 1, 6, 20, 14, 262.465, , 544.223, , 60.115, , 98.451, , 315.392, , 82.720, , 1852.891, , 12.943, , , , , 
01/06/1999 20:54, 1999, 1, 6, 20, 54, 262.827, , 544.555, , 60.478, , 98.605, , 315.448, , 82.965, , , , 12.755, , , , , 
01/06/1999 21:34, 1999, 1, 6, 21, 34, 262.735, , 544.577, , 59.931, , 98.856, , 315.602, , 82.944, , , , 12.748, , , , , 
01/06/1999 22:14, 1999, 1, 6, 22, 14, 262.891, , 544.605, , 59.607, , 98.313, , 315.481, , 82.906, , 1853.667, , 12.540, , , , , 
01/06/1999 22:54, 1999, 1, 6, 22, 54, 263.238, , 544.668, , 59.819, , 98.535, , 315.570, , 83.181, , 1858.240, , 12.514, , , , , 
01/06/1999 23:34, 1999, 1, 6, 23, 34, 262.980, , 544.315, , 60.093, , 97.982, , 315.423, , 82.784, , 1856.422, , 12.314, , , , , 
01/07/1999 00:15, 1999, 1, 7, 0, 15, 262.892, , 544.449, , 61.269, , 98.467, , 315.486, , 82.753, , 1855.981, , 12.835, , , , , 
01/07/1999 01:35, 1999, 1, 7, 1, 35, , , , , , , , , , , , , 1861.476, , , , , , , 
01/07/1999 02:15, 1999, 1, 7, 2, 15, , , , , , , , , , , , , 1846.465, , , , , , , 
