high frequency data, created:, 07-Apr-2021
GC-MD, Mace Head, Ireland, Lat.:, 53.33, 53.33N, Lon.:, -9.9, 9.9W, Alt:, 5, m above sea level
 
CREDIT FOR USE: This is a formal notification for data users. 
For scientific purposes access to these data is unlimited and 
provided without charge. By their use you accept that an offer 
of co-authorship will be made through personal contact with the
data providers or owners whenever substantial use is made of 
their data. In all cases an acknowledgement must be made to the
data providers or owners and the data centre when these data are
used within a publication.
CONTACT POINT: s.odoherty@bristol.ac.uk; dickon.young@bristol.ac.uk; raywang@eas.gatech.edu 

The time (mm/dd/yyyy hh:mm) indicates sample time
scale:, --, --, --, --, SIO-05, --, SIO-05, --, SIO-05, --, SIO-05, --, SIO-16, --, SIO-05, --, TU1987, --, SIO-98, --, CSIRO-94, --, MPI-2009, --
unit:, --, --, --, --, ppt, --, ppt, --, ppt, --, ppt, --, ppb, --, ppt, --, ppb, --, ppt, --, ppb, --, ppb, --
mm/dd/yyyy hh:mm, year, month, day, hour, min, CFC-11, flag, CFC-12, flag, CH3CCl3, flag, CCl4, flag, N2O, flag, CFC-113, flag, CH4, flag, CHCl3, flag, CO, flag, H2 flag
01/01/1996 09:47, 1996, 1, 1, 9, 47, 266.958, , 535.536, , 103.125, , 102.026, , 313.056, , 84.565, , 1835.180, , 13.385, , 130.139, , 509.206, 
01/01/1996 10:27, 1996, 1, 1, 10, 27, 266.642, , 535.424, , 103.691, , 101.867, , 313.219, , 84.556, , 1842.003, , 14.463, , 129.360, , 510.918, 
01/01/1996 11:07, 1996, 1, 1, 11, 7, 266.820, , 535.815, , 103.709, , 101.675, , 313.058, , 84.573, , 1834.787, , 13.186, , 129.702, , 509.069, 
01/01/1996 11:47, 1996, 1, 1, 11, 47, 266.897, , 535.242, , 103.012, , 101.894, , 312.881, , 84.631, , 1840.847, , 12.147, , 130.550, , 508.990, 
01/01/1996 12:28, 1996, 1, 1, 12, 28, 266.860, , 535.504, , 103.566, , 102.121, , 312.816, , 84.557, , 1829.698, , 12.506, , , , , 
01/01/1996 13:08, 1996, 1, 1, 13, 8, 266.442, , 535.752, , 103.459, , 101.727, , 313.036, , 84.740, , 1827.973, , 13.853, , , , , 
01/01/1996 13:48, 1996, 1, 1, 13, 48, 266.558, , 535.414, , 103.236, , 101.556, , 312.982, , 84.695, , 1831.979, , 13.394, , , , , 
01/01/1996 14:28, 1996, 1, 1, 14, 28, 266.739, , 535.804, , 103.091, , 101.684, , 312.994, , 84.303, , 1829.359, , 13.519, , , , , 
01/01/1996 15:08, 1996, 1, 1, 15, 8, 266.748, , 535.559, , 103.295, , 101.726, , 312.757, , 84.509, , 1830.575, , 12.355, , 129.683, , , 
01/01/1996 15:48, 1996, 1, 1, 15, 48, 266.473, , 535.133, , 103.179, , 101.520, , 312.695, , 84.164, , 1827.606, , 11.929, , 130.678, , , 
01/01/1996 16:28, 1996, 1, 1, 16, 28, 266.822, , 535.346, , 103.976, , 101.627, , 312.965, , 84.561, , 1826.324, , 13.097, , 131.535, , 506.714, 
01/01/1996 17:08, 1996, 1, 1, 17, 8, 266.653, , 535.895, , 103.707, , 101.334, , 312.830, , 84.607, , 1827.119, , 13.232, , 130.962, , 511.862, 
01/01/1996 17:48, 1996, 1, 1, 17, 48, 266.820, , 535.845, , 103.543, , 101.212, , 312.874, , 84.357, , 1828.571, , 13.417, , 131.668, , 507.720, 
01/01/1996 18:28, 1996, 1, 1, 18, 28, 266.475, , 535.484, , 103.344, , 101.337, , 312.765, , 84.699, , 1829.014, , 15.725, , 130.970, , 507.851, 
01/01/1996 19:08, 1996, 1, 1, 19, 8, 266.915, , 535.530, , 103.687, , 101.592, , 313.113, , 84.643, , 1842.904, , 16.174, , 140.964, , 502.801, 
01/01/1996 19:48, 1996, 1, 1, 19, 48, 267.280, , 535.680, , 103.805, , 102.106, , 313.393, P, 84.812, , 1863.966, , 16.020, , 161.620, P, 509.146, 
01/01/1996 20:28, 1996, 1, 1, 20, 28, 266.967, , 536.369, , 103.819, , 101.799, , 313.542, P, 84.647, , 1875.030, P, 16.344, , 174.964, P, 505.117, 
01/01/1996 21:08, 1996, 1, 1, 21, 8, 267.339, , 535.878, , 103.936, , 102.082, , 313.616, P, 84.582, , 1872.504, P, 16.279, , 171.602, P, 503.175, 
01/01/1996 21:48, 1996, 1, 1, 21, 48, 267.240, , 535.912, , 103.860, , 101.599, , 313.855, P, 84.407, , 1890.999, P, 16.403, , 176.174, P, 512.837, 
01/01/1996 22:28, 1996, 1, 1, 22, 28, 266.881, , 536.340, , 103.718, , 101.644, , 313.602, P, 84.288, , 1870.655, P, 15.871, , 167.312, P, 510.476, 
01/01/1996 23:08, 1996, 1, 1, 23, 8, 266.633, , 535.738, , 103.950, , 101.519, , 313.514, P, 84.315, , 1876.235, P, 17.178, , 181.838, P, 506.923, 
01/01/1996 23:48, 1996, 1, 1, 23, 48, , , , , , , , , , , , , 1875.529, P, , , 192.007, P, 508.720, 
01/02/1996 00:48, 1996, 1, 2, 0, 48, , , , , , , , , , , , , 1880.524, P, , , 190.995, P, 503.407, 
01/02/1996 01:28, 1996, 1, 2, 1, 28, 266.809, , 536.261, , 104.198, , 101.379, , 313.742, P, 84.395, , 1878.457, P, 19.337, P, 187.956, P, 502.508, 
01/02/1996 02:08, 1996, 1, 2, 2, 8, 266.882, , 535.917, , 104.287, , 101.537, , 313.675, P, 84.639, , 1887.680, P, 18.340, P, 186.332, P, 501.915, 
01/02/1996 02:48, 1996, 1, 2, 2, 48, 266.845, , 535.910, , 104.067, , 101.871, , 313.857, P, 84.840, , 1889.238, P, 16.750, , 173.998, P, 503.004, 
01/02/1996 03:28, 1996, 1, 2, 3, 28, 267.118, , 536.077, , 104.687, , 101.166, , 314.009, P, 84.691, , 1893.856, P, 17.073, , 170.450, P, 502.265, 
01/02/1996 04:08, 1996, 1, 2, 4, 8, 266.968, , 536.289, , 105.274, , 101.008, , 313.960, P, 84.693, , 1898.221, P, 17.950, P, 171.960, P, 500.572, 
01/02/1996 04:48, 1996, 1, 2, 4, 48, 266.937, , 536.411, , 104.212, , 101.676, , 314.277, P, 84.555, , 1908.093, P, 19.373, P, 175.264, P, 493.554, 
01/02/1996 05:28, 1996, 1, 2, 5, 28, 266.896, , 536.715, , 104.023, , 102.076, , 314.023, P, 84.755, , 1904.099, P, 17.339, , 167.717, P, 505.343, 
01/02/1996 06:08, 1996, 1, 2, 6, 8, 266.730, , 536.193, , 103.541, , 101.979, , 313.011, , 84.810, , 1827.122, , 12.433, , 132.523, , 512.693, 
01/02/1996 06:48, 1996, 1, 2, 6, 48, 266.304, , 535.409, , 103.307, , 101.716, , 312.547, , 84.811, , 1824.807, , 12.914, , 129.708, , 507.778, 
01/02/1996 07:28, 1996, 1, 2, 7, 28, 266.691, , 535.403, , 103.265, , 101.941, , 312.897, , 84.604, , 1850.568, , , , 138.025, , 505.555, 
01/02/1996 08:09, 1996, 1, 2, 8, 9, 266.572, , 535.423, , 102.935, , 101.872, , 313.225, , 84.353, , 1843.318, , , , 134.280, , 507.489, 
01/02/1996 08:49, 1996, 1, 2, 8, 49, 266.697, , 536.208, , 103.339, , 102.083, , 313.446, , 84.791, , 1858.797, , 15.499, , 137.674, , 504.215, 
01/02/1996 09:29, 1996, 1, 2, 9, 29, 266.533, , 535.685, , 103.481, , 101.774, , 313.454, , 84.234, , 1856.669, , , , 133.787, , 503.111, 
01/02/1996 10:09, 1996, 1, 2, 10, 9, 266.959, , 534.650, , 103.953, , 101.926, , 312.950, , 84.718, , 1852.093, , , , 133.004, , 504.398, 
01/02/1996 10:49, 1996, 1, 2, 10, 49, 266.690, , 535.275, , 103.230, , 101.867, , 313.188, , 85.010, , 1847.578, , 14.226, , 131.548, , 501.870, 
01/02/1996 11:29, 1996, 1, 2, 11, 29, 266.958, , 536.201, , 102.865, , 101.509, , 313.394, , 85.004, , 1842.422, , 15.284, , 130.713, , 501.041, 
01/02/1996 12:09, 1996, 1, 2, 12, 9, 267.061, , 535.035, , 102.816, , 101.420, , 313.269, , 84.565, , 1844.201, , 15.120, , 130.810, , , 
01/02/1996 12:49, 1996, 1, 2, 12, 49, 266.873, , 535.198, , 103.230, , 102.019, , 313.154, , 84.673, , 1853.534, , 16.018, , 132.966, , 504.643, 
01/02/1996 13:29, 1996, 1, 2, 13, 29, 266.963, , 534.777, , 103.680, , 101.964, , 313.425, , 84.549, , 1854.240, , 15.739, , 134.009, , 507.689, 
01/02/1996 14:09, 1996, 1, 2, 14, 9, 266.571, , 534.973, , 102.619, , 101.542, , 313.345, , 84.681, , 1858.953, , 14.216, , 133.926, , 506.269, 
01/02/1996 14:49, 1996, 1, 2, 14, 49, 266.936, , 534.412, , 102.793, , 102.247, , 312.904, , 84.494, , 1833.152, , 13.821, , 131.581, , 507.854, 
01/02/1996 15:29, 1996, 1, 2, 15, 29, 266.562, , 535.086, , 102.918, , 102.025, , 312.908, , 84.616, , 1839.553, , 13.589, , 133.209, , 506.523, 
01/02/1996 16:09, 1996, 1, 2, 16, 9, 266.366, , 534.866, , 102.551, , 101.831, , 313.065, , 84.435, , 1834.602, , 13.103, , 131.050, , 503.013, 
01/02/1996 16:49, 1996, 1, 2, 16, 49, 266.597, , 534.462, , 101.990, , 101.590, , 312.834, , 84.238, , 1833.714, , 12.709, , 127.658, , 509.060, 
01/02/1996 17:29, 1996, 1, 2, 17, 29, 266.498, , 535.242, , 102.532, , 101.969, , 312.782, , 84.469, , 1830.637, , 12.570, , 128.972, , 505.690, 
01/02/1996 18:09, 1996, 1, 2, 18, 9, 266.620, , 534.390, , 101.763, , 102.018, , 312.707, , 84.601, , 1824.058, , 13.404, , 127.643, , 508.624, 
01/02/1996 18:49, 1996, 1, 2, 18, 49, 266.885, , 534.782, , 102.827, , 101.501, , 312.866, , 84.734, , 1830.149, , 13.719, , 129.687, , 507.399, 
01/02/1996 19:29, 1996, 1, 2, 19, 29, 266.899, , 535.346, , 103.147, , 101.784, , 312.858, , 84.637, , 1830.348, , 13.635, , 127.330, , 508.108, 
01/02/1996 20:09, 1996, 1, 2, 20, 9, 266.772, , 535.336, , 102.939, , 102.251, , 313.202, , 84.426, , 1826.931, , 13.809, , 128.286, , 505.039, 
01/02/1996 20:49, 1996, 1, 2, 20, 49, 266.575, , 534.981, , 102.783, , 101.923, , 313.061, , 84.652, , 1829.783, , 13.072, , 133.179, , 506.539, 
01/02/1996 21:29, 1996, 1, 2, 21, 29, 266.736, , 534.421, , 101.968, , 102.186, , 312.712, , 84.344, , 1828.522, , , , 128.316, , 501.666, 
01/02/1996 22:09, 1996, 1, 2, 22, 9, 266.422, , 534.104, , 102.143, , 102.246, , 312.614, , 84.585, , 1822.947, , , , 124.580, , 507.220, 
01/02/1996 22:49, 1996, 1, 2, 22, 49, 266.053, , 534.335, , 102.383, , 101.929, , 312.578, , 84.700, , 1819.149, , 12.550, , 120.835, , 509.640, 
01/02/1996 23:29, 1996, 1, 2, 23, 29, 266.646, , 534.559, , 102.827, , 102.190, , 312.761, , 84.808, , 1819.015, , , , 119.872, , 511.447, 
01/03/1996 00:09, 1996, 1, 3, 0, 9, , , , , , , , , , , , , 1819.702, , , , 121.004, , 509.643, 
01/03/1996 01:09, 1996, 1, 3, 1, 9, , , , , , , , , , , , , 1816.231, , , , 120.871, , 512.126, 
01/03/1996 01:49, 1996, 1, 3, 1, 49, 266.554, , 534.666, , 101.982, , 101.477, , 312.198, , 84.431, , 1818.356, , 12.344, , 119.722, , 510.490, 
01/03/1996 02:29, 1996, 1, 3, 2, 29, 266.527, , 535.479, , 102.534, , 102.176, , 312.533, , 84.518, , 1816.428, , , , 119.441, , 511.437, 
01/03/1996 03:09, 1996, 1, 3, 3, 9, 266.703, , 534.586, , 102.144, , 102.394, , 312.677, , 84.815, , 1819.473, , , , 119.078, , 508.921, 
01/03/1996 03:49, 1996, 1, 3, 3, 49, 266.551, , 534.420, , 102.891, , 101.877, , 312.812, , 84.382, , 1818.595, , 11.095, , 119.387, , 509.335, 
01/03/1996 04:30, 1996, 1, 3, 4, 30, 266.928, , 535.120, , 102.782, , 102.200, , 312.723, , 84.627, , 1819.495, , 11.986, , 118.562, , 506.120, 
01/03/1996 05:10, 1996, 1, 3, 5, 10, 266.763, , 534.712, , 102.341, , 102.258, , 312.924, , 84.394, , 1817.327, , 13.981, , 118.828, , 507.263, 
01/03/1996 05:50, 1996, 1, 3, 5, 50, 266.588, , 534.303, , 102.631, , 102.142, , 312.786, , 84.800, , 1819.258, , 14.375, , 120.672, , 506.762, 
01/03/1996 06:30, 1996, 1, 3, 6, 30, 266.793, , 534.918, , 103.146, , 102.732, , 313.088, , 84.903, , 1825.801, , 12.563, , 124.763, , 509.311, 
01/03/1996 07:10, 1996, 1, 3, 7, 10, 267.152, , 535.232, , 103.092, , 101.648, , 313.027, , 84.367, , 1827.360, , 12.882, , 127.507, , 511.620, 
01/03/1996 07:50, 1996, 1, 3, 7, 50, 266.928, , 534.795, , 102.895, , 101.788, , 312.702, , 84.506, , 1827.382, , 13.518, , 129.973, , 508.121, 
01/03/1996 08:30, 1996, 1, 3, 8, 30, 266.982, , 535.385, , 102.996, , 101.909, , 312.877, , 84.257, , 1826.207, , 14.549, , 130.977, , 510.575, 
01/03/1996 09:10, 1996, 1, 3, 9, 10, 266.420, , 534.818, , 103.112, , 101.865, , 313.070, , 84.361, , 1822.971, , 13.547, , 130.329, , 507.923, 
01/03/1996 09:50, 1996, 1, 3, 9, 50, 266.488, , 535.432, , 103.458, , 102.043, , 312.905, , 84.423, , 1827.553, , 13.747, , 129.500, , 507.640, 
01/03/1996 10:30, 1996, 1, 3, 10, 30, 266.915, , 535.372, , 102.929, , 102.234, , 313.001, , 84.377, , 1832.426, , , , 134.597, , 508.653, 
01/03/1996 11:10, 1996, 1, 3, 11, 10, 266.468, , 535.008, , 102.654, , 101.477, , 312.669, , 84.443, , 1820.335, , , , 126.243, , 508.202, 
01/03/1996 11:50, 1996, 1, 3, 11, 50, 266.664, , 535.174, , 102.509, , 101.863, , 312.728, , 84.539, , 1820.513, , 12.853, , 124.505, , 517.280, 
01/03/1996 12:30, 1996, 1, 3, 12, 30, 266.901, , 535.452, , 102.636, , 101.690, , 312.564, , 84.686, , 1812.750, , 11.654, , 127.286, , 513.248, 
01/03/1996 13:10, 1996, 1, 3, 13, 10, 266.392, , 534.638, , 102.896, , 102.033, , 312.489, , 84.703, , 1813.740, , 11.634, , 125.989, , 515.561, 
01/03/1996 13:50, 1996, 1, 3, 13, 50, 266.382, , 534.898, , 103.532, , 101.865, , 312.948, , 84.626, , 1822.048, , 13.394, , 128.421, , 515.959, 
01/03/1996 14:30, 1996, 1, 3, 14, 30, 266.715, , 534.334, , 102.840, , 101.775, , 312.925, , 84.478, , 1820.699, , , , 133.518, , 511.612, 
01/03/1996 15:10, 1996, 1, 3, 15, 10, 266.901, , 534.713, , , , 101.832, , 313.237, , 84.559, , 1825.250, , , , 136.133, , 512.483, 
01/03/1996 15:50, 1996, 1, 3, 15, 50, 267.117, , 535.509, , , , 101.993, , 312.869, , 84.951, , 1826.449, , 13.003, , 136.547, , 513.818, 
01/03/1996 16:30, 1996, 1, 3, 16, 30, 266.506, , 534.958, , , , 102.420, , 312.573, , 84.880, , 1827.338, , 14.156, , 139.888, , 513.158, 
01/03/1996 17:10, 1996, 1, 3, 17, 10, 266.879, , 536.084, , , , 101.810, , 313.179, , 84.790, , 1829.808, , 14.323, , 136.712, , 509.004, 
01/03/1996 17:50, 1996, 1, 3, 17, 50, 267.073, , 534.955, , , , 102.175, , 312.722, , 84.634, , 1830.179, , 14.088, , 137.860, , 509.779, 
01/03/1996 18:30, 1996, 1, 3, 18, 30, 266.835, , 535.852, , , , 102.015, , 313.127, , 84.777, , 1822.542, , 13.650, , 132.982, , 511.373, 
01/03/1996 19:10, 1996, 1, 3, 19, 10, 266.653, , 536.031, , , , 101.522, , 312.998, , 84.706, , 1824.696, , 13.324, , 135.577, , 512.274, 
01/03/1996 19:50, 1996, 1, 3, 19, 50, 266.383, , 535.357, , , , 102.050, , 312.503, , 84.568, , 1820.185, , 11.431, , 129.660, , 517.573, 
01/03/1996 20:30, 1996, 1, 3, 20, 30, 266.674, , 534.685, , , , 102.872, , 312.770, , 84.506, , 1824.983, , 12.387, , 132.098, , 512.614, 
01/03/1996 21:10, 1996, 1, 3, 21, 10, 267.146, , 535.113, , , , 102.387, , 313.092, , 84.581, , 1825.244, , 12.324, , 130.977, , 517.589, 
01/03/1996 21:50, 1996, 1, 3, 21, 50, 266.572, , 533.849, , 103.403, , 102.052, , 312.735, , 84.415, , 1828.406, , 13.786, , 132.444, , 519.477, 
01/03/1996 22:30, 1996, 1, 3, 22, 30, 266.413, , 534.272, , 102.490, , 101.394, , 312.485, , 84.323, , 1816.120, , 10.933, , 123.609, , 513.941, 
01/03/1996 23:10, 1996, 1, 3, 23, 10, 266.664, , 534.589, , 102.035, , 101.937, , 312.810, , 84.490, , 1816.192, , 11.946, , 123.867, , 508.915, 
01/03/1996 23:51, 1996, 1, 3, 23, 51, , , , , , , , , , , , , 1814.953, , , , 124.376, , 509.115, 
01/04/1996 00:51, 1996, 1, 4, 0, 51, , , , , , , , , , , , , 1810.347, , , , 120.567, , 517.644, 
01/04/1996 01:31, 1996, 1, 4, 1, 31, 266.775, , 534.737, , 102.875, , 102.325, , 312.535, , 84.412, , 1814.491, , 10.809, , 122.449, , 511.738, 
01/04/1996 02:11, 1996, 1, 4, 2, 11, 266.409, , 534.981, , 102.926, , 101.543, , 312.783, , 84.573, , 1818.371, , 10.796, , 122.052, , 515.568, 
01/04/1996 02:51, 1996, 1, 4, 2, 51, 266.594, , 534.431, , 102.607, , 101.389, , 312.659, , 84.442, , 1820.172, , 11.346, , 124.338, , 509.981, 
01/04/1996 03:31, 1996, 1, 4, 3, 31, 266.396, , 534.373, , 102.268, , 101.659, , 312.497, , 84.478, , 1822.621, , 12.634, , 123.992, , 508.285, 
01/04/1996 04:11, 1996, 1, 4, 4, 11, 266.552, , 534.545, , 102.662, , 102.239, , 312.735, , 84.098, , 1816.977, , , , 122.623, , 508.165, 
01/04/1996 04:51, 1996, 1, 4, 4, 51, 266.690, , 534.303, , 102.194, , 101.671, , 312.847, , 84.181, , 1815.675, , , , 124.061, , 504.627, 
01/04/1996 05:31, 1996, 1, 4, 5, 31, 266.866, , 535.255, , 102.929, , 101.776, , 312.809, , 84.447, , 1818.573, , 12.551, , 124.109, , 506.314, 
01/04/1996 06:11, 1996, 1, 4, 6, 11, 266.634, , 535.102, , 103.424, , 101.703, , 312.721, , 84.362, , 1818.775, , 12.619, , 125.301, , 505.738, 
01/04/1996 06:51, 1996, 1, 4, 6, 51, 266.652, , 534.677, , 102.800, , 102.343, , 312.585, , 84.222, , 1819.285, , 13.088, , 125.396, , 506.825, 
01/04/1996 07:31, 1996, 1, 4, 7, 31, 266.501, , 534.796, , 102.491, , 101.914, , 312.854, , 84.164, , 1820.446, , 13.703, , 125.583, , 510.899, 
01/04/1996 08:11, 1996, 1, 4, 8, 11, 267.101, , 535.054, , 103.519, , 101.406, , 312.856, , 84.111, , 1834.592, , 18.333, P, 130.153, , 500.070, 
01/04/1996 08:51, 1996, 1, 4, 8, 51, 266.624, , 534.676, , 102.536, , 101.911, , 312.622, , 84.409, , 1825.444, , 18.872, P, 127.872, , 505.645, 
01/04/1996 09:31, 1996, 1, 4, 9, 31, 266.678, , 535.226, , 103.108, , 101.881, , 312.898, , 84.629, , 1826.158, , 20.502, P, 133.827, , 502.427, 
01/04/1996 10:11, 1996, 1, 4, 10, 11, 266.760, , 535.265, , 103.663, , 102.147, , 312.938, , 84.477, , 1833.025, , 17.199, , 142.840, , 500.734, 
01/04/1996 10:51, 1996, 1, 4, 10, 51, 266.590, , 534.558, , 102.700, , 101.825, , 312.990, , 84.874, , 1840.753, , 18.081, , 148.184, , 502.574, 
01/04/1996 11:31, 1996, 1, 4, 11, 31, 266.456, , 534.533, , 101.995, , 101.613, , 313.371, , 84.199, , 1849.405, , 17.626, , 153.760, , 508.588, 
01/04/1996 12:11, 1996, 1, 4, 12, 11, 266.758, , 534.318, , 102.522, , 102.281, , 313.160, , 84.640, , 1842.929, , 18.159, P, 151.133, , 507.781, 
01/04/1996 12:51, 1996, 1, 4, 12, 51, 267.936, , 535.064, , 103.127, , 101.841, , 313.212, , 84.437, , 1854.736, , 19.574, P, 145.116, , 498.289, 
01/04/1996 13:31, 1996, 1, 4, 13, 31, 266.845, , 534.472, , 103.241, , 101.865, , 312.991, , 84.842, , 1850.027, , 21.421, P, 149.309, P, 501.672, 
01/04/1996 14:11, 1996, 1, 4, 14, 11, 266.490, , 534.879, , 102.330, , 102.083, , 313.147, , 84.577, , 1850.793, , 25.559, P, 156.303, P, 499.589, 
01/04/1996 14:51, 1996, 1, 4, 14, 51, 266.855, , 535.412, , 103.202, , 102.056, , 313.318, , 84.676, , 1844.997, , 23.147, P, 156.500, P, 497.810, 
01/04/1996 15:31, 1996, 1, 4, 15, 31, 266.191, , 534.748, , 103.309, , 101.732, , 313.027, , 84.685, , 1844.184, , 20.426, P, 143.080, , 501.935, 
01/04/1996 16:11, 1996, 1, 4, 16, 11, 266.975, , 535.362, , 103.773, , 101.674, , 313.262, , 84.634, , 1853.979, , , , 169.758, P, 510.218, 
01/04/1996 16:51, 1996, 1, 4, 16, 51, 267.392, , 535.334, , 103.672, , 102.050, , 313.109, , 84.766, , 1859.820, , , , 153.891, P, 500.614, 
01/04/1996 17:31, 1996, 1, 4, 17, 31, 266.463, , 535.562, , 103.399, , 101.662, , 313.011, , 84.572, , 1851.516, , 23.549, P, 175.575, P, 506.989, 
01/04/1996 18:11, 1996, 1, 4, 18, 11, 266.865, , 536.625, , 103.600, , 101.677, , 313.156, , 84.607, , 1863.282, , 21.658, P, 218.018, P, 518.065, 
01/04/1996 18:51, 1996, 1, 4, 18, 51, , , 540.558, P, 107.800, P, 101.728, , 314.023, P, 88.579, P, 1913.162, P, 20.590, P, 221.036, P, 515.889, 
01/04/1996 19:31, 1996, 1, 4, 19, 31, 269.081, P, 538.777, P, 105.270, , 102.167, , 313.700, P, 85.629, P, 1901.414, P, 18.543, P, 202.613, P, 509.740, 
01/04/1996 20:11, 1996, 1, 4, 20, 11, 267.690, P, 536.986, , 106.692, P, 101.821, , 313.958, P, 84.989, , 1893.978, P, 15.814, , 177.133, P, 511.183, 
01/04/1996 20:52, 1996, 1, 4, 20, 52, 267.248, , 536.937, , 106.027, P, 102.021, , 314.322, P, 84.184, , 1913.717, P, 15.597, , 182.444, P, 510.013, 
01/04/1996 21:32, 1996, 1, 4, 21, 32, 266.517, , 536.140, , 103.980, , 102.504, , 313.980, P, 84.562, , 1897.234, P, 14.319, , 154.972, P, 516.249, 
01/04/1996 22:12, 1996, 1, 4, 22, 12, 268.220, P, 539.687, P, 117.556, P, 101.953, , 313.929, P, 87.736, P, 1906.085, P, 15.823, , 203.690, P, , 
01/04/1996 22:52, 1996, 1, 4, 22, 52, 267.223, , 536.127, , 108.328, P, 101.416, , 313.803, P, 86.841, P, 1877.456, P, 17.034, , 182.176, P, , 
01/04/1996 23:32, 1996, 1, 4, 23, 32, 267.110, , 535.470, , 104.246, , 101.434, , 313.170, , 85.314, P, 1853.263, , 16.530, , 163.477, P, , 
01/05/1996 00:12, 1996, 1, 5, 0, 12, , , , , , , , , , , , , 1837.891, , , , 144.528, , 514.176, 
01/05/1996 01:12, 1996, 1, 5, 1, 12, , , , , , , , , , , , , 1836.787, , , , 133.193, , 507.730, 
01/05/1996 01:52, 1996, 1, 5, 1, 52, 266.645, , 534.722, , 103.074, , 101.928, , , , 84.546, , 1843.159, , 14.376, , 136.224, , 507.843, 
01/05/1996 02:32, 1996, 1, 5, 2, 32, 267.101, , 534.850, , 103.747, , 101.541, , 312.980, , 85.084, , 1842.884, , , , 134.672, , 506.399, 
01/05/1996 03:12, 1996, 1, 5, 3, 12, 267.001, , 534.442, , 103.033, , 102.257, , 312.860, , 85.045, , 1830.326, , , , 127.363, , 506.551, 
