high frequency data, created:, 07-Apr-2021
GC-MD, Mace Head, Ireland, Lat.:, 53.33, 53.33N, Lon.:, -9.9, 9.9W, Alt:, 5, m above sea level
 
CREDIT FOR USE: This is a formal notification for data users. 
For scientific purposes access to these data is unlimited and 
provided without charge. By their use you accept that an offer 
of co-authorship will be made through personal contact with the
data providers or owners whenever substantial use is made of 
their data. In all cases an acknowledgement must be made to the
data providers or owners and the data centre when these data are
used within a publication.
CONTACT POINT: s.odoherty@bristol.ac.uk; dickon.young@bristol.ac.uk; raywang@eas.gatech.edu 

The time (mm/dd/yyyy hh:mm) indicates sample time
scale:, --, --, --, --, SIO-05, --, SIO-05, --, SIO-05, --, SIO-05, --, SIO-16, --, SIO-05, --, TU1987, --, SIO-98, --, CSIRO-94, --, MPI-2009, --
unit:, --, --, --, --, ppt, --, ppt, --, ppt, --, ppt, --, ppb, --, ppt, --, ppb, --, ppt, --, ppb, --, ppb, --
mm/dd/yyyy hh:mm, year, month, day, hour, min, CFC-11, flag, CFC-12, flag, CH3CCl3, flag, CCl4, flag, N2O, flag, CFC-113, flag, CH4, flag, CHCl3, flag, CO, flag, H2 flag
01/01/2014 14:50, 2014, 1, 1, 14, 50, 234.473, , 523.600, , 4.567, , 83.279, , 327.939, , -99.990, , 1932.297, P, 17.962, P, 124.266, , 499.898, 
01/01/2014 15:30, 2014, 1, 1, 15, 30, 234.229, , 523.746, , 4.051, , 82.789, , 327.747, , -99.990, , 1925.247, P, 16.828, P, 123.035, , 501.956, 
01/01/2014 16:10, 2014, 1, 1, 16, 10, 234.431, , 523.525, , 4.176, , 83.061, , 327.780, , -99.990, , 1921.676, P, 17.259, P, 124.091, , 506.758, 
01/01/2014 16:50, 2014, 1, 1, 16, 50, 234.216, , 523.131, , 4.407, , 83.011, , 327.755, , -99.990, , 1919.941, P, 15.853, P, 122.622, , 510.392, 
01/01/2014 17:30, 2014, 1, 1, 17, 30, 234.176, , 523.962, , 4.229, , 83.041, , 327.696, , -99.990, , 1903.551, , 13.725, , 119.632, , 507.620, 
01/01/2014 18:10, 2014, 1, 1, 18, 10, 234.080, , 523.660, , 4.311, , 82.895, , 327.622, , -99.990, , 1904.793, , 14.713, , 120.523, , 506.979, 
01/01/2014 18:50, 2014, 1, 1, 18, 50, 234.282, , 523.514, , 3.846, , 82.752, , 327.567, , -99.990, , 1899.739, , 14.492, , 118.466, , 511.885, 
01/01/2014 19:30, 2014, 1, 1, 19, 30, 234.221, , 523.540, , 4.365, , 82.711, , 327.532, , -99.990, , 1902.588, , 13.569, , 117.419, , 510.725, 
01/01/2014 20:10, 2014, 1, 1, 20, 10, 234.364, , 523.410, , 4.299, , 82.800, , 327.651, , -99.990, , 1901.240, , 13.720, , 116.847, , 510.264, 
01/01/2014 20:50, 2014, 1, 1, 20, 50, 233.870, , 523.541, , 4.186, , 82.685, , 327.422, , -99.990, , 1904.130, , 13.658, , 117.011, , 507.684, 
01/01/2014 21:30, 2014, 1, 1, 21, 30, 233.725, , 523.201, , 4.123, , 82.784, , 327.391, , -99.990, , 1903.500, , 13.951, , 117.277, , 501.041, 
01/01/2014 22:10, 2014, 1, 1, 22, 10, 234.050, , 523.632, , 3.878, , 83.099, , 327.474, , -99.990, , 1905.195, , 14.180, , 117.023, , 504.908, 
01/01/2014 22:50, 2014, 1, 1, 22, 50, 234.472, , 523.422, , 3.799, , 83.135, , 327.404, , -99.990, , 1900.452, , 13.493, , 117.769, , 509.267, 
01/01/2014 23:30, 2014, 1, 1, 23, 30, 234.223, , 523.220, , 4.049, , 83.099, , 327.429, , -99.990, , 1905.502, , 14.644, , 118.047, , 507.610, 
01/02/2014 00:10, 2014, 1, 2, 0, 10, 234.631, , 523.513, , 4.504, , 83.076, , 327.669, , -99.990, , 1900.178, , 14.564, , 117.939, , 510.383, 
01/02/2014 01:30, 2014, 1, 2, 1, 30, , , , , , , , , , , -99.990, , 1895.482, , , , 116.204, , 510.632, 
01/02/2014 02:10, 2014, 1, 2, 2, 10, , , , , 3.892, , 82.800, , , , -99.990, , 1894.168, , 14.029, , 116.211, , 512.153, 
01/02/2014 02:50, 2014, 1, 2, 2, 50, 234.299, , 523.743, , 4.217, , 83.260, , 327.543, , -99.990, , 1895.402, , 13.461, , 116.276, , 506.816, 
01/02/2014 03:30, 2014, 1, 2, 3, 30, 234.501, , 523.329, , 3.764, , 83.116, , 327.542, , -99.990, , 1897.077, , 13.731, , 116.106, , 510.167, 
01/02/2014 04:10, 2014, 1, 2, 4, 10, 234.213, , 523.446, , 4.040, , 83.254, , 327.581, , -99.990, , 1898.641, , 13.841, , 117.059, , 509.218, 
01/02/2014 04:50, 2014, 1, 2, 4, 50, 234.439, , 523.815, , 3.989, , 83.395, , 327.503, , -99.990, , 1901.189, , 13.803, , 118.955, , 506.316, 
01/02/2014 06:10, 2014, 1, 2, 6, 10, 234.041, , 523.665, , 4.093, , 82.524, , , , -99.990, , 1898.896, , 14.054, , 116.852, , 509.215, 
01/02/2014 06:50, 2014, 1, 2, 6, 50, 234.443, , 523.357, , 4.035, , 82.722, , 327.578, , -99.990, , 1899.171, , 14.062, , 115.111, , 513.541, 
01/02/2014 07:30, 2014, 1, 2, 7, 30, 234.331, , 523.825, , 4.052, , 82.612, , 327.529, , -99.990, , 1901.826, , 13.352, , 117.680, , 507.668, 
01/02/2014 08:10, 2014, 1, 2, 8, 10, 233.864, , 523.393, , 3.944, , 82.687, , 327.637, , -99.990, , 1902.412, , 14.104, , 117.553, , 509.742, 
01/02/2014 08:50, 2014, 1, 2, 8, 50, 234.169, , 523.981, , 4.186, , 82.971, , 327.601, , -99.990, , 1899.929, , 14.237, , 116.473, , 506.538, 
01/02/2014 09:30, 2014, 1, 2, 9, 30, 234.358, , 524.127, , 4.066, , 82.968, , 327.443, , -99.990, , 1897.430, , 14.221, , 115.865, , 505.296, 
01/02/2014 10:10, 2014, 1, 2, 10, 10, 234.812, , 523.471, , 4.210, , 83.131, , 327.703, , -99.990, , 1901.364, , 13.908, , 117.093, , 506.871, 
01/02/2014 10:50, 2014, 1, 2, 10, 50, 234.455, , 523.700, , 4.121, , 83.019, , 327.759, , -99.990, , 1908.323, , 13.597, , , , 502.853, 
01/02/2014 11:30, 2014, 1, 2, 11, 30, 234.109, , 523.465, , 4.211, , 82.731, , 327.481, , -99.990, , 1904.557, , 14.022, , 118.011, , 510.474, 
01/02/2014 12:10, 2014, 1, 2, 12, 10, 233.900, , 523.907, , 4.449, , 82.643, , 327.559, , -99.990, , 1907.622, , 14.821, , 117.398, , 505.899, 
01/02/2014 13:30, 2014, 1, 2, 13, 30, 234.203, , 523.228, , 4.430, , 83.179, , , , -99.990, , 1903.559, , 14.392, , 119.610, , 500.559, 
01/02/2014 14:10, 2014, 1, 2, 14, 10, 234.661, , 522.801, , 4.163, , 82.999, , 327.464, , -99.990, , 1904.621, , 14.524, , 120.078, , 505.478, 
01/02/2014 14:50, 2014, 1, 2, 14, 50, 234.775, , 522.596, , 4.463, , 83.234, , 327.591, , -99.990, , 1915.287, , 15.749, , 123.219, , 505.627, 
01/02/2014 15:30, 2014, 1, 2, 15, 30, 235.335, , 523.848, , 4.000, , 83.086, , 327.985, , -99.990, , 1914.521, , 15.639, , 143.141, P, 508.420, 
01/02/2014 16:10, 2014, 1, 2, 16, 10, 234.304, , 523.723, , 4.308, , 83.131, , 327.490, , -99.990, , 1914.135, , 17.009, P, 121.896, , 503.684, 
01/02/2014 16:50, 2014, 1, 2, 16, 50, 234.329, , 522.734, , 4.356, , 82.447, , 327.590, , -99.990, , 1905.459, , 14.301, , 118.269, , 510.196, 
01/02/2014 17:30, 2014, 1, 2, 17, 30, 234.429, , 523.650, , 3.713, , 82.918, , 327.668, , -99.990, , 1891.880, , 14.422, , 113.789, , 509.867, 
01/02/2014 18:10, 2014, 1, 2, 18, 10, 234.155, , 522.937, , 4.236, , 83.579, , 327.670, , -99.990, , 1898.983, , 14.972, , 115.950, , 510.196, 
01/02/2014 18:50, 2014, 1, 2, 18, 50, 234.212, , 524.521, , 4.895, , 83.553, , 327.993, , -99.990, , 1898.487, , 13.542, , 116.781, , 509.317, 
01/02/2014 19:30, 2014, 1, 2, 19, 30, 234.926, , 524.691, , 4.418, , 83.370, , 327.999, , -99.990, , 1881.785, , 13.957, , 110.384, , 508.383, 
01/02/2014 20:10, 2014, 1, 2, 20, 10, 234.338, , 523.334, , , , 83.448, , 327.116, , -99.990, , 1886.884, , , , 111.397, , 518.657, 
01/02/2014 20:50, 2014, 1, 2, 20, 50, 233.835, , 523.624, , , , , , 327.371, , -99.990, , 1887.810, , , , 110.601, , 512.712, 
01/02/2014 21:30, 2014, 1, 2, 21, 30, 233.993, , 523.266, , , , , , 327.690, , -99.990, , 1885.970, , 13.810, , 107.748, , 510.732, 
01/02/2014 22:10, 2014, 1, 2, 22, 10, 233.955, , 522.956, , , , , , 327.503, , -99.990, , 1886.859, , 13.693, , 109.421, , 514.184, 
01/02/2014 22:50, 2014, 1, 2, 22, 50, 234.352, , 523.388, , , , 83.465, , 327.543, , -99.990, , 1889.996, , , , 111.786, , 506.273, 
01/02/2014 23:30, 2014, 1, 2, 23, 30, 233.599, , 522.240, , , , 83.643, , 327.473, , -99.990, , 1893.039, , , , 111.562, , 509.324, 
01/03/2014 00:10, 2014, 1, 3, 0, 10, 235.117, , 524.077, , , , 83.363, , 327.599, , -99.990, , 1895.561, , , , 113.145, , 506.558, 
01/03/2014 01:30, 2014, 1, 3, 1, 30, , , , , , , , , , , -99.990, , 1891.312, , , , , , , 
01/03/2014 02:10, 2014, 1, 3, 2, 10, , , , , , , , , , , -99.990, , 1890.824, , , , , , , 
01/03/2014 02:50, 2014, 1, 3, 2, 50, 233.503, , , , , , , , , , -99.990, , 1892.583, , , , , , , 
01/03/2014 03:30, 2014, 1, 3, 3, 30, 233.962, , , , , , , , 328.162, , -99.990, , 1897.314, , , , , , , 
01/03/2014 04:10, 2014, 1, 3, 4, 10, 233.637, , 524.693, , , , , , 327.693, , -99.990, , 1899.182, , , , , , , 
01/03/2014 04:50, 2014, 1, 3, 4, 50, 234.543, , 523.120, , , , , , 327.688, , -99.990, , 1895.440, , 15.459, , , , , 
01/03/2014 05:30, 2014, 1, 3, 5, 30, 235.290, , 523.961, , , , 83.664, , 327.733, , -99.990, , 1895.354, , , , , , , 
01/03/2014 06:10, 2014, 1, 3, 6, 10, 234.199, , 523.033, , 4.358, , 83.065, , 327.647, , -99.990, , 1893.354, , 14.402, , , , , 
01/03/2014 06:50, 2014, 1, 3, 6, 50, 234.160, , 523.186, , 4.842, , 82.673, , 327.768, , -99.990, , 1897.598, , 15.163, , , , , 
01/03/2014 07:30, 2014, 1, 3, 7, 30, 234.114, , 524.515, , , , 82.628, , 327.458, , -99.990, , 1894.092, , 13.470, , , , , 
01/03/2014 08:10, 2014, 1, 3, 8, 10, 234.005, , 523.298, , , , 82.848, , 327.427, , -99.990, , 1892.518, , , , , , , 
01/03/2014 08:50, 2014, 1, 3, 8, 50, 234.010, , 523.764, , 4.098, , 83.055, , 327.379, , -99.990, , 1896.839, , 14.424, , , , , 
01/03/2014 09:30, 2014, 1, 3, 9, 30, 234.805, , 523.743, , 3.688, , 82.953, , 327.475, , -99.990, , 1894.294, , , , , , , 
01/03/2014 10:10, 2014, 1, 3, 10, 10, 233.755, , 523.419, , 4.903, , 83.269, , 327.474, , -99.990, , 1892.905, , 14.045, , , , , 
01/03/2014 10:50, 2014, 1, 3, 10, 50, 234.078, , 522.990, , 4.534, , 83.676, , 327.402, , -99.990, , 1899.505, , 14.619, , , , , 
01/03/2014 11:30, 2014, 1, 3, 11, 30, 234.605, , 523.315, , 4.206, , 83.432, , 327.571, , -99.990, , 1902.234, , 13.353, , , , , 
01/03/2014 12:10, 2014, 1, 3, 12, 10, 234.907, , 523.178, , 4.294, , 83.444, , 327.566, , -99.990, , 1893.739, , 13.777, , 115.187, , 501.805, 
01/03/2014 12:50, 2014, 1, 3, 12, 50, 234.300, , 524.647, , 4.141, , 83.556, , 327.668, , -99.990, , 1895.994, , 14.064, , 114.513, , 506.564, 
01/03/2014 13:30, 2014, 1, 3, 13, 30, 234.085, , 523.354, , 4.229, , 83.207, , 327.525, , -99.990, , 1895.609, , 14.415, , 114.516, , 513.814, 
01/03/2014 14:10, 2014, 1, 3, 14, 10, 234.178, , 523.307, , 4.024, , 83.088, , 327.562, , -99.990, , 1898.132, , 14.469, , 116.894, , , 
01/03/2014 14:50, 2014, 1, 3, 14, 50, 234.097, , 523.736, , 4.015, , 82.799, , 327.604, , -99.990, , 1896.132, , 14.441, , 116.301, , 513.885, 
01/03/2014 15:30, 2014, 1, 3, 15, 30, 234.003, , 523.300, , 4.480, , 83.247, , 327.217, , -99.990, , 1896.067, , 14.836, , 116.012, , 510.981, 
01/03/2014 16:10, 2014, 1, 3, 16, 10, 234.277, , 523.340, , 4.487, , 83.186, , 327.473, , -99.990, , 1897.547, , 13.643, , 116.864, , 514.087, 
01/03/2014 16:50, 2014, 1, 3, 16, 50, 234.762, , 523.954, , 4.155, , 83.120, , 327.595, , -99.990, , 1893.791, , 13.748, , 116.855, , 510.466, 
01/03/2014 17:30, 2014, 1, 3, 17, 30, 234.234, , 523.891, , 3.897, , 82.830, , 327.593, , -99.990, , 1897.758, , 14.194, , 117.351, , 500.196, 
01/03/2014 18:10, 2014, 1, 3, 18, 10, 234.046, , 523.563, , 4.130, , 83.269, , 327.429, , -99.990, , 1898.507, , 14.366, , 117.052, , 505.638, 
01/03/2014 18:50, 2014, 1, 3, 18, 50, 234.803, , 523.344, , , , 83.812, , 327.383, , -99.990, , 1901.494, , 13.409, , 117.221, , 506.382, 
01/03/2014 19:30, 2014, 1, 3, 19, 30, 234.020, , 522.884, , , , 83.293, , 327.094, , -99.990, , 1899.901, , 14.365, , 115.766, , 505.202, 
01/03/2014 20:10, 2014, 1, 3, 20, 10, 234.149, , 523.397, , , , 83.350, , 327.696, , -99.990, , 1901.207, , 14.483, , 117.320, , 502.925, 
01/03/2014 20:50, 2014, 1, 3, 20, 50, 234.617, , 523.627, , 4.536, , 83.459, , 327.615, , -99.990, , 1898.002, , 14.451, , 117.167, , 504.010, 
01/03/2014 21:30, 2014, 1, 3, 21, 30, 234.692, , 523.677, , 4.306, , 83.187, , 327.548, , -99.990, , 1897.539, , 14.900, , 116.741, , 506.660, 
01/03/2014 22:10, 2014, 1, 3, 22, 10, 234.481, , 524.132, , , , 83.356, , 327.186, , -99.990, , 1896.028, , 13.745, , 115.007, , 509.230, 
01/03/2014 22:50, 2014, 1, 3, 22, 50, 233.921, , 523.754, , , , 83.266, , 327.528, , -99.990, , 1887.612, , 13.950, , 110.620, , 514.754, 
01/03/2014 23:30, 2014, 1, 3, 23, 30, 233.812, , 523.684, , 4.371, , 83.153, , 327.481, , -99.990, , 1888.653, , 13.521, , 111.189, , 512.814, 
01/04/2014 00:10, 2014, 1, 4, 0, 10, 233.791, , 523.402, , 4.174, , , , 327.208, , -99.990, , 1888.801, , 13.431, , 111.709, , 517.020, 
01/04/2014 01:30, 2014, 1, 4, 1, 30, , , , , , , , , , , -99.990, , 1887.930, , , , 111.766, , 509.780, 
01/04/2014 02:10, 2014, 1, 4, 2, 10, , , , , 4.275, , 82.862, , , , -99.990, , 1888.838, , 13.458, , 111.038, , 515.073, 
01/04/2014 02:50, 2014, 1, 4, 2, 50, 234.397, , 524.462, , 4.337, , 83.357, , 327.520, , -99.990, , 1888.100, , 14.146, , 111.388, , 509.515, 
01/04/2014 03:30, 2014, 1, 4, 3, 30, 234.353, , 523.341, , 3.963, , 83.298, , 327.389, , -99.990, , 1888.674, , 13.237, , 110.492, , 517.262, 
01/04/2014 04:10, 2014, 1, 4, 4, 10, 234.151, , 523.183, , 4.202, , 82.985, , 327.503, , -99.990, , 1897.064, , 15.319, , 114.246, , 511.820, 
01/04/2014 04:50, 2014, 1, 4, 4, 50, 234.584, , 523.367, , 4.437, , 83.454, , 327.649, , -99.990, , 1895.148, , 15.463, , 112.832, , 506.654, 
01/04/2014 05:30, 2014, 1, 4, 5, 30, 234.231, , 523.271, , 4.095, , 82.759, , 327.302, , -99.990, , 1888.429, , 13.661, , 110.469, , 515.839, 
01/04/2014 06:10, 2014, 1, 4, 6, 10, 234.911, , 523.701, , 4.103, , 83.404, , 327.488, , -99.990, , 1889.799, , 13.336, , 110.592, , 517.035, 
01/04/2014 06:50, 2014, 1, 4, 6, 50, 234.153, , 522.856, , 3.802, , 83.140, , 327.346, , -99.990, , 1891.956, , 13.267, , 111.468, , 514.172, 
01/04/2014 07:30, 2014, 1, 4, 7, 30, 234.192, , 523.323, , 3.691, , 82.798, , 327.196, , -99.990, , 1888.386, , 13.894, , 111.213, , 513.698, 
01/04/2014 08:10, 2014, 1, 4, 8, 10, 234.257, , 523.666, , 4.132, , 83.276, , 327.503, , -99.990, , 1895.179, , 13.789, , 110.838, , 511.918, 
01/04/2014 08:50, 2014, 1, 4, 8, 50, 234.115, , 522.982, , 4.015, , 83.050, , 327.673, , -99.990, , 1892.206, , 13.275, , 111.313, , 515.272, 
01/04/2014 09:30, 2014, 1, 4, 9, 30, 234.372, , 523.340, , 3.935, , 82.976, , 327.464, , -99.990, , 1898.401, , 13.546, , 114.131, , 509.632, 
01/04/2014 10:10, 2014, 1, 4, 10, 10, 234.242, , 523.722, , 4.197, , 82.956, , 327.411, , -99.990, , 1897.775, , 13.982, , 115.811, , 504.547, 
01/04/2014 10:50, 2014, 1, 4, 10, 50, 234.748, , 524.029, , 4.446, , 82.562, , 327.826, , -99.990, , 1900.401, , 13.818, , 117.137, , 508.500, 
01/04/2014 11:30, 2014, 1, 4, 11, 30, 234.496, , 523.639, , 4.013, , 82.770, , 327.484, , -99.990, , 1903.205, , 13.682, , 116.059, , 501.352, 
01/04/2014 12:10, 2014, 1, 4, 12, 10, 234.542, , 523.848, , 4.046, , 82.946, , 327.575, , -99.990, , 1900.787, , 14.337, , 116.247, , 504.169, 
01/04/2014 12:50, 2014, 1, 4, 12, 50, 234.316, , 523.372, , 4.327, , 83.289, , 327.454, , -99.990, , 1901.320, , 14.381, , 115.967, , 502.733, 
01/04/2014 13:30, 2014, 1, 4, 13, 30, 234.079, , 523.047, , 4.610, , 82.956, , 327.417, , -99.990, , 1894.642, , 14.291, , 113.042, , 510.849, 
01/04/2014 14:10, 2014, 1, 4, 14, 10, 233.796, , 523.395, , 4.249, , 83.086, , 327.520, , -99.990, , 1893.494, , 14.002, , 114.389, , 506.909, 
01/04/2014 14:50, 2014, 1, 4, 14, 50, 234.354, , 523.552, , 3.841, , 83.002, , 327.557, , -99.990, , 1900.236, , 13.790, , 114.997, , 508.591, 
01/04/2014 15:30, 2014, 1, 4, 15, 30, 234.426, , 523.372, , 4.457, , 83.596, , 327.477, , -99.990, , 1900.748, , 14.648, , 115.082, , 507.119, 
01/04/2014 16:10, 2014, 1, 4, 16, 10, 234.062, , 523.458, , 4.039, , 82.937, , 327.522, , -99.990, , 1899.528, , 14.085, , 114.649, , 509.475, 
01/04/2014 16:50, 2014, 1, 4, 16, 50, 234.493, , 523.453, , 4.092, , 83.385, , 327.302, , -99.990, , 1899.218, , 14.699, , 115.877, , 508.880, 
01/04/2014 17:30, 2014, 1, 4, 17, 30, 234.370, , 523.892, , 4.126, , 83.300, , 327.413, , -99.990, , 1900.897, , 14.394, , 115.895, , 506.765, 
01/04/2014 18:10, 2014, 1, 4, 18, 10, 234.471, , 523.776, , 4.237, , 83.268, , 327.712, , -99.990, , 1903.067, , 14.543, , 121.558, , 508.991, 
01/04/2014 18:50, 2014, 1, 4, 18, 50, 234.541, , 523.811, , 4.253, , 83.283, , 327.443, , -99.990, , 1901.244, , 13.306, , 115.944, , 502.720, 
01/04/2014 19:30, 2014, 1, 4, 19, 30, 234.570, , 523.022, , 4.062, , 83.283, , 327.544, , -99.990, , 1905.754, , 14.243, , 116.081, , 501.887, 
01/04/2014 20:10, 2014, 1, 4, 20, 10, 234.576, , 523.217, , 4.381, , 83.389, , 327.542, , -99.990, , 1898.851, , 14.734, , 115.226, , 509.318, 
01/04/2014 20:50, 2014, 1, 4, 20, 50, 234.285, , 523.130, , 4.349, , 83.437, , 327.287, , -99.990, , 1898.045, , 14.152, , 115.574, , 505.963, 
01/04/2014 21:30, 2014, 1, 4, 21, 30, 234.259, , 523.411, , 4.281, , 83.625, , 327.358, , -99.990, , 1901.134, , 14.335, , 116.824, , 504.332, 
01/04/2014 22:10, 2014, 1, 4, 22, 10, 234.056, , 523.351, , 4.445, , 83.339, , 327.677, , -99.990, , 1900.249, , 13.950, , 118.404, , 500.753, 
01/04/2014 22:50, 2014, 1, 4, 22, 50, 234.764, , 523.768, , 4.428, , 82.890, , 327.843, , -99.990, , 1901.438, , 13.879, , 119.399, , 501.213, 
01/04/2014 23:30, 2014, 1, 4, 23, 30, 234.156, , 523.504, , 4.352, , 82.910, , 327.597, , -99.990, , 1906.900, , 14.612, , 119.989, , 502.096, 
01/05/2014 00:10, 2014, 1, 5, 0, 10, 234.342, , 523.478, , 4.344, , 83.175, , 327.557, , -99.990, , 1903.466, , 14.323, , 120.840, , 508.947, 
01/05/2014 01:30, 2014, 1, 5, 1, 30, , , , , , , , , , , -99.990, , 1899.401, , , , 119.602, , 503.996, 
01/05/2014 02:10, 2014, 1, 5, 2, 10, , , , , 4.243, , 83.196, , , , -99.990, , 1900.002, , 14.394, , 119.014, , 508.545, 
01/05/2014 02:50, 2014, 1, 5, 2, 50, 234.376, , 523.451, , 4.249, , 83.167, , 327.569, , -99.990, , 1900.217, , 14.469, , 118.893, , 511.040, 
01/05/2014 03:30, 2014, 1, 5, 3, 30, 234.331, , 523.520, , 4.539, , 83.026, , 327.760, , -99.990, , 1901.820, , 14.690, , 118.607, , 510.641, 
01/05/2014 04:10, 2014, 1, 5, 4, 10, 234.300, , 523.277, , 3.964, , 82.573, , 327.828, , -99.990, , 1904.634, , 13.835, , 118.873, , 507.168, 
01/05/2014 04:50, 2014, 1, 5, 4, 50, 234.650, , 523.491, , 4.188, , 83.101, , 327.796, , -99.990, , 1914.266, , 15.840, P, 122.065, , 507.753, 
01/05/2014 05:30, 2014, 1, 5, 5, 30, 234.722, , 523.428, , 4.043, , 82.986, , 327.849, , -99.990, , 1912.619, , 16.750, P, 122.121, , 509.144, 
01/05/2014 06:10, 2014, 1, 5, 6, 10, 234.200, , 523.132, , 4.458, , 82.772, , 327.816, , -99.990, , 1929.187, P, 18.840, P, 123.030, , 500.467, 
01/05/2014 06:50, 2014, 1, 5, 6, 50, 234.526, , 523.424, , 4.446, , 83.186, , 327.782, , -99.990, , 1924.643, P, 17.806, P, 121.369, , 500.558, 
01/05/2014 07:30, 2014, 1, 5, 7, 30, 234.256, , 523.478, , 4.131, , 83.110, , 327.942, , -99.990, , 1925.846, P, 17.295, P, 121.996, , 503.754, 
